"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Kuwait","KWT","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","39.652870493992","40.9836065573771","47.591743119266","46.3722397476341","46.309403437816","52.1874695508136","42.936752275058","42.7595628415301","40.7268873511627","22.10595389735","32.8161734208152","38.0784957158111","48.1080110555128","49.09363787726","37.195534582752","42.0281619421738","52.3504809084005","72.665522356149","65.4368241416563","63.504017599684","70.2155399895193","79.7161568405565","67.0386433242378","79.6795534483398","76.6663364553238","95.5079891468194","169.23445808788","93.8796825902397","79.3286563675461","75.3184285359795","74.8582684249445","71.800665710081","73.0950969423777","88.7822325658936","78.9401361208828","63.0077778738116","69.9280459770115","74.8662666091458","65.7391182449008","57.2757892333162","47.8616538803882","42.4635222259925","44.4461495963905","41.5345784957092","52.0089900912133","46.0224129435202","39.1330836759849","38.7127428564392","41.5319453920769","46.7366246875331","65.7410227625438","72.1749284543106","68.6017650303365","","",
"Latin America & Caribbean (excluding high income)","LAC","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","97.3983739075947","98.685449361282","97.1564052289933","97.7415981578753","104.770011693667","","","","","","","","","","","","94.0976362088922","96.6095119604122","80.7094503429723","85.7997079318449","84.5012629821655","79.8070880280654","75.5816793312798","79.67175970368","83.8590353520428","82.8262163169551","86.4897980747605","77.3676184364534","89.9274144542809","91.1856177823157","87.749293590336","86.3371070209793","79.6654007062541","78.1039196069599","","",
"Lebanon","LBN","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135.727228800409","119.29665976357","131.869507736534","126.965881000414","117.878104622006","115.067393599751","107.611474080582","103.80618556701","98.7877165474779","99.855089043969","101.348962336664","101.533431051979","100.09697977279","101.456647398844","97.0913867890056","95.8286871816473","98.6743649771239","98.7317876288729","100.849745753945","96.3830580877995","99.2333130896838","100.457343431487","101.649562968778","98.3999853578209","102.250407891095","98.3417071751587","100.556800014857","104.970933817782","99.1095958804794","",
"Liberia","LBR","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.060491990847","71.3416445916115","62.3167529665588","76.0072192513369","233.979353400223","232.727239199157","192.791724754245","241.973940276766","190.834571263036","160.22770361991","154.041146146146","153.198532110092","136.886762219772","142.379667427454","160.61102735369","166.922310355681","158.759128764004","153.935351420123","155.662563865805","",
"Libya","LBY","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.8283445326817","83.8325353524106","82.7166963630647","87.0231461637377","82.7430520718371","81.0767790262172","79.7372742200328","82.6984239168846","89.554230105164","69.6152463142754","59.0654014896439","62.5920542635659","69.2603413809011","46.4198182629387","48.3891771755034","35.763199638313","34.749023518657","37.8162025197663","32.2888628370457","","","","","","","","","","","",
"St. Lucia","LCA","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","85.4382211766353","80.2651991306669","82.8903951469245","81.6001832624397","86.8886211749825","81.3401217950347","76.7272278926692","79.8041436478978","76.7713141697258","76.6360325071303","78.7598868070894","71.9230579550148","77.7552071442322","68.229781727916","70.4408084294122","67.2938746141483","62.584091420843","63.2072989164032","80.9981985443978","80.5294028577404","80.1357327705606","80.9153459427665","81.3021931051257","82.1438003036112","83.2228679240416","84.7288617996328","81.021868520694","80.1286317891749","73.9581679136847","81.6251848681737","86.4946558013965","84.8096462528089","73.8237987814968","76.6131651515807","80.3684425302641","75.9974636516539","76.8433696665674","77.5522229935572","74.2983979254889","84.4093888706278","","","",
"Latin America & Caribbean","LCN","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","90.6113649232603","85.7556514691082","87.1080428780832","87.1153007538189","89.1283761172351","89.476966848095","88.9494062612451","88.6756667035521","87.9870766072595","87.3218725951261","86.5165398126464","87.0885409252669","86.8699416278612","85.2771136709411","85.7570148500273","83.4438800466569","84.0096016951958","82.4663388908726","83.2729872260635","82.8503636398343","82.1317810813655","80.9042409270043","81.6812108264979","81.4030394486888","80.9282843130878","83.2828945342571","83.2517802021463","82.7815252919079","82.5872818516817","83.1240496881588","82.293774706014","82.2673595724395","81.9577316751434","81.3846246234224","81.7840244247812","83.4795858466662","82.4506332277954","82.1534855077999","81.4906000671915","80.6155173183913","81.99277851461","81.6395930646484","83.9902765055614","84.0087727191918","83.5673779115676","82.1027714652179","83.0242149536527","82.4243968739382","86.1337090273114","82.0585226169334","76.9067666101192","79.8270226081954","72.8035720713879","75.3675798994233","75.7638430596856","76.3512015152355","79.4359397929793","78.3493528963812","78.7644097095513","",
"Lower middle income","LMC","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","124.696356275304","129.019607843137","126.421404682274","127.380952380952","124.528301886792","126.275510204082","135.555555555556","133.073470351996","130.758714969241","126.315789473684","126.476578411405","132.90676416819","141.800643086817","139.239001189061","150.731707317073","171.428571428571","186.448598130841","176.74003569304","148.317515099223","168.767908309456","152.037875632252","160.117427821522","","","","","","","","","","","","","","","","","","","","","","","","","","135.574664513619","130.811273262972","138.10598736521","131.2839521192","123.980282279275","127.039160713784","124.932836474454","117.414555977163","110.375011200846","110.84697982535","","","",
"Late-demographic dividend","LTE","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.8872810109598","88.2363630254459","85.5014389725032","87.0666347789892","88.6408863745421","87.4241823482806","86.4451422098105","85.0427120028349","83.9854061117554","84.3557596092815","83.1787780134419","83.5383125032206","81.0155002664884","83.6842492817287","89.3090135870777","83.877584212838","80.8342334547634","79.7660308089279","79.2876330061019","78.8939133222468","79.8682442072576","81.0072495731353","79.3520368411423","79.1417171966769","",
"Luxembourg","LUX","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","56.0333202590808","61.1566920203092","60.0790164409726","55.4023818647042","53.1215151035823","67.1558172753422","65.9102508369659","69.7469626247994","68.0526019220649","68.3122145702783","69.8593532658153","72.5171117645345","70.9880020654042","69.7016417008628","67.9369779586733","68.9898326605671","65.6189287908648","67.2503725796434","65.0151354659818","62.0419596750157","62.2220903177439","61.7100834427739","60.6821810579202","58.8537148189282","58.1050441203269","58.7173437174657","57.8392930094795","57.7568569674928","57.1929878782466","54.3757468325245","52.7158590950665","54.7014066339087","55.2200700777148","55.8436546191947","54.8208685957802","53.448362094686","49.8201765860571","47.5201250731901","48.6451908608925","51.6217765994563","49.2297066848737","48.0243299111036","49.6002309570652","48.9673773257209","47.6502526688373","47.6210059702754","47.104241432588","47.7157744471515","47.6796915658184","",
"Latvia","LVA","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.8431173321008","89.8456583158174","87.7081246185664","86.0958673788373","87.4067860816705","83.2633557197466","82.2002231600688","81.9801835168303","82.3721917612189","82.515713115315","79.3385300772981","81.4442000589995","77.4826174188197","77.8266769632013","79.6345732868395","82.1557462667971","79.8050767577868","78.2720502276998","79.2625556752946","78.7710500600745","78.2760377698915","78.1200352332936","77.7005418847207","76.4620204321523","",
"Macao SAR, China","MAC","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","66.6382495026996","64.5203679369251","60.1791217257319","63.3144869774771","62.6644736842105","56.2994404784874","57.8647374767072","57.3966692953565","56.0015482872073","57.2933739171154","50.5591690875903","49.9196822988711","50.9543285616905","50.7184758624401","54.3557568601188","56.3812769508972","60.1977842218752","63.7068167797656","58.530164262672","58.033919368398","55.6709618196036","51.1257492317522","42.9839849269901","41.7375505822116","37.8221703932803","36.0132173535439","36.4818788745827","37.7057976170342","31.5608462081928","28.1721913252046","27.2551175331134","25.7079382807473","27.0755762662022","35.6991604387474","36.8540882447096","34.0893072771631","33.7207823472234","",
"St. Martin (French part)","MAF","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","88.8676742030062","93.2759840772247","91.6514313077091","90.1850510137202","89.1824343402228","88.1099195710456","90.3132721901621","89.0179034769071","88.9821812141347","86.2600790086044","85.4567703910894","84.827962365347","85.3694581280788","84.4063036355126","80.1768038163387","85.4851555848507","89.6165832467655","87.9158377042262","88.2632266018784","88.3617813451961","78.3167133004563","80.3747499262563","78.7022757262387","80.756137014458","77.9814558307359","77.6106779014441","79.0337324950407","79.5780007902719","75.7007100822383","74.9703291806691","74.4477518300638","77.8195989131549","78.2086383548436","79.0727580935154","79.7690778555149","80.9746432724157","78.9521529193247","78.3802551469045","76.1850125913404","77.8454749256881","79.231266299793","75.3849719258396","75.4872291854229","74.2848534988662","74.4471433937359","75.7969287660108","75.0832643761001","75.4584343582537","75.0989945031724","76.8625339520069","76.7071871367687","78.2497253306702","80.2467563254749","79.7901379071479","79.9695475136593","76.7970038969583","77.6321852008615","76.9209355429386","77.0579989911968","",
"Monaco","MCO","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.887642434891","94.3356654297843","97.3466225934243","100.890922969273","90.0076321541909","103.01591342283","101.108294131322","103.251549996458","110.252581219873","103.952122294058","109.87086988962","113.89389553873","113.454145083815","113.556283463796","113.477184428352","108.426838865045","109.488009524564","109.84218988469","106.563869782731","104.599070910385","101.944767184617","101.036824624914","100.662118239685","100.592587684604","",
"Madagascar","MDG","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","99.6310013702313","99.0610942687608","99.5820287121977","100.385679554223","99.5529026988798","100.287420552864","97.3705382886328","94.7248976898816","94.7204365778252","94.2189693740402","92.5124122875573","95.3615370707416","95.2403514967627","95.5335740492327","96.0208735099699","96.8933972357575","94.2262136642398","95.5257745015531","97.3197549522274","99.7178713700586","101.432671465503","99.8327213460022","100.955798249459","98.598364589066","96.006352152883","99.7200873543762","94.3588566866382","95.8348952106843","93.5052725527286","90.4326908798233","94.4531327784569","100.335847410518","97.0748114812814","97.850223101674","96.6634590237118","96.634570445108","93.8749858225279","95.2773762078439","92.9754690250349","92.8238942026226","92.2808294707714","84.7138905954077","92.3025394308274","91.0947582404788","91.4688504336637","95.1454129648968","90.7488174492563","92.1354199421477","90.0493106908204","94.4936826230777","97.2995970641284","97.9816512207733","92.9452422162066","92.8267608383935","88.8007213811634","90.409996104815","87.8434573527993","88.7620710321448","","",
"Maldives","MDV","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","82.8619018404908","82.59","83.4218947368421","81.2202830188679","81.1465737051793","79.4217216117216","79.7259210526316","79.8276204819277","80.9443596730245","79.8601724137931","79.2263513513513","80.8393673469388","80.4080884955752","79.6549638205499","78.9569111111111","79.0378727272727","79.0865426695843","77.0716008653326","76.9803294822422","75.2997066492829","71.1607331526288","71.2020771597666","67.8253698044167","66.4122640382296","68.9269528371139","69.6859987377563","74.6097806926183","70.9464852170935","76.6909102709709","77.6710073328801","78.3975376533733","79.912176311238","81.8437776749077","78.5006996690581","78.0996061428349","74.7772481377151","74.9923683178537","74.9564690478155","75.2143113913517","76.45523437588","77.4534693853371","78.7811074400953","80.0396907275944","81.2609214638086","78.8095915696116","79.1496918903723","77.6079408168006","77.5709149395924","77.6621568488947","77.745513217088","77.1207375425932","76.5837777563225","76.671296786128","78.6601873876921","78.069927188673","77.8937869080945","77.5879848617646","77.0023097270329","76.2089497748598","",
"Marshall Islands","MHL","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140.78125642443","136.560292789168","133.241089418467","140.939337363581","142.598438235288","140.351860042263","132.832875974955","131.370025331827","128.337162309912","124.397801267081","128.653848569227","136.437598881233","129.755879433943","132.52626166678","","",
"Middle income","MIC","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.8930451127819","82.6226239669421","85.0183620828631","88.0313210033262","90.0792207792208","84.6117177291362","85.7997877075105","88.0019543296382","88.0504674555925","85.8334474884806","92.3867667286021","95.7261096781606","98.1011752603633","97.8272681935585","98.4162315784975","96.3802533336359","95.5605662405925","94.1473199799404","97.1884113861505","95.8234247097356","93.8330101350115","92.0303499028407","92.539152308856","89.2564321735198","86.9169931258777","85.8188688156807","82.3482040030599","80.7932208887447","79.5668082167716","",
"Mali","MLI","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","94.5560189319704","90.0489808313695","89.7874881552716","89.6249280857347","90.1258920094808","92.0992964616961","94.9457568947972","115.127433015762","103.968784522059","95.7965358065825","90.4018205232133","102.120074512442","99.3645787660107","114.416865851538","115.503104347669","115.378297740506","116.156622295798","117.814599588217","112.858786379303","103.830589676805","94.7814323138922","99.1646889462249","91.8561678353239","95.5828499727476","99.6830764594591","99.0961893680951","100.039148655897","96.7447124788755","95.8347525486826","95.2774570733334","88.449432301273","87.8661286031756","91.6312270031923","93.2897369653171","87.0864124216748","85.9086181582555","86.2776249435858","86.3282286240371","87.2656953208128","82.9263350866461","84.4713868811702","89.0159785822415","85.0784810474152","88.2852118354929","88.7377531646758","87.7024305486465","97.1864115522106","95.3667787824099","94.7913362529302","94.1045471680396","93.5090030852907","92.9381343668475","",
"Malta","MLT","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","97.2848228029847","96.7120112267344","98.0899050747404","97.5482196932572","101.799375708665","89.9930254255795","84.2025683988248","88.618219902775","83.7783596558623","79.6884818814137","80.8650236076572","81.232329974042","84.5417333045097","84.9447768699413","86.2947227631741","87.7383816765698","84.5427262447271","81.7213897900971","81.1751963879927","81.2222281012571","80.1819962525691","79.3161006097602","79.2804256221589","79.3996435184688","79.1248416972412","78.3527748320961","81.7854283426741","80.4952723998199","80.4140261934939","80.7358347891841","80.5956904593961","83.1274360837682","79.8995187030313","80.0634033411892","82.2259204470743","81.1011065517979","82.096507677169","78.4663482414242","78.5615220193516","80.7382790864366","77.2982801727404","78.3913877678721","77.3342209048473","74.606746057481","69.9026804720833","65.5511560926684","62.3396230766601","59.5590423532805","60.2497790689794","",
"Myanmar","MMR","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.5814051433421","84.2123593348897","67.3027016332341","63.0371780054222","63.360476331496","66.2971623998265","67.4157805806244","68.2297805584709","69.9794195217655","71.2574298460291","","",
"Middle East & North Africa (excluding high income)","MNA","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.9068142130189","100.126784597447","105.756079488192","100.961971435534","99.4344175261097","99.8003850150469","112.943641516591","107.982999687259","112.124162029715","103.820153412706","103.921583058408","102.632305199032","103.835419838019","100.479794389977","99.6188173128254","98.3576740204985","96.3670384895903","93.2217531566557","92.7596203660425","",
"Mongolia","MNG","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","77.2074352423524","67.9699832542048","77.8082729660639","78.0908517446656","78.6847743886852","86.338219487963","91.127033125786","90.976203209677","77.1536291586492","75.2019206480561","76.060120702329","64.1329588297297","63.9202210299971","65.7442492184029","64.6697959956429","71.0871300742658","66.2150438890622","74.1222180879318","73.1159558642731","90.4147607268493","92.3687203620453","93.2437959234982","84.3666319042469","79.3135601864417","67.3141319466305","58.9861202328326","61.6782377530422","70.8753554220045","72.5494586342474","67.9051122009001","63.7413937463003","66.5456431137657","69.2558060124062","69.649017002886","72.5831771860627","69.4747456508283","62.6499526229199","59.0551871189965","",
"Northern Mariana Islands","MNP","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","116.451921503137","115.495324348308","117.253759152073","116.517876015049","112.942465125669","108.837481351579","109.008210896349","115.447906959957","115.910858329744","117.589551377736","142.593930717876","112.698436254865","119.190471094913","115.903983941516","119.104081274028","113.662990595697","108.977668570778","104.36949614598","97.6179912501863","92.7962762206673","93.3654463051776","88.3963530248073","99.5544236463189","100.493925389445","98.8124410277738","97.7440645882974","93.5076134828558","93.9436909801668","92.5845858926485","96.6209353574187","96.4157273958151","95.8138790284061","98.6956923656712","99.1685480586801","96.0413665660887","94.4480973348277","99.457498205957","92.7225164974182","98.1490454739686","",
"Mauritania","MRT","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","89.8876910001994","82.1121676464041","81.6431521123371","86.9048283982526","71.2362162872945","69.3186564276921","68.0856436866815","66.125009003665","63.9752387620146","68.3645676062743","68.163759229452","67.8047754223795","78.9177864460735","93.2378745260326","99.3150736621014","96.9284166760671","109.177108160561","112.413523848034","108.985470714627","108.078739994875","103.537589552371","99.4724116409021","110.425941249693","104.170983445876","103.104073704389","92.7061398678414","93.3799560473243","89.1747113659651","84.7682384223607","88.3230285483259","95.1235963272102","85.2550172432789","90.0532111477489","96.0735860890049","58.1624348528253","86.1118838227348","94.9849948126339","100.233558778808","94.1673107321767","91.6056054541037","94.7114721530411","93.6971951427659","99.3409639554254","99.1399685968751","93.7209953157148","90.2877772260841","74.2197759007954","81.5088274534664","79.4135443429503","80.9621545186378","71.2380839425616","62.9253356449844","67.6198608618317","66.1937902761659","74.4337451029096","80.3880514444615","78.5587098201614","84.0782781497784","84.0486491542266","",
"Mauritius","MUS","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","76.0841836734694","80.6872473355384","81.6075423457974","80.5366492146597","89.5251236058411","85.2091291997257","84.6481876332623","82.8958708767531","81.3091922005571","78.4270068600313","71.4111675126904","72.351581207167","73.9427535473974","76.2096531826652","76.9878296146045","75.5195551302628","74.1774442461405","75.5012230820405","76.9601730065306","76.8438226175472","76.0080029240416","75.4913037040741","75.0530453588951","76.3813360771685","74.1415581935833","73.0746154269326","74.5544131265374","74.4247728641677","77.4290459218347","82.5296267940637","80.8740521380177","78.8598453828401","84.7238737185756","87.1707865476631","87.0092253139237","86.8491170341784","87.6065182920569","88.8554419074268","89.3881579954191","89.6372955868971","89.003484641128","89.9960848729552","90.9082619949063","",
"Malawi","MWI","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","106.013745704467","102.8067361668","105.275229357798","105.796038151137","101.078360891445","99.816961561928","98.3870967741936","97.338792221085","99.2168379833578","97.7426636568849","89.1780256092524","92.8524374176548","90.2611367127496","87.5549450549451","83.6186348862405","83.0470077402303","82.1732026143791","79.9450549450549","79.480454602223","87.3915558126084","89.234901999801","88.1689378214963","84.9229287090559","84.77384723548","85.1762964259281","87.1150187670317","89.6681646919969","85.0866748306609","87.8027416251698","91.1808985730117","86.5982255020154","85.8000164184418","99.3149964423521","100.920438510395","103.014128197156","100.327792047465","96.7238297566345","100.630083028708","91.8698337535458","100.621412456592","96.1666280026987","96.2394247340969","97.8759670642629","97.5791959715104","100.01505689639","104.110919595655","99.0782565525403","86.7521465634917","93.4231310525422","87.1628802208008","89.2502243979867","94.8087074124409","103.367782013675","93.9289945953674","93.5662066636624","95.3913798650417","101.752468011638","93.7876933193805","","",
"Malaysia","MYS","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","93.0973320831913","98.7940295431123","98.371894891464","84.9125767829255","85.6724697691462","82.5853171270718","83.0382333991479","85.9325281704569","84.7745846002942","81.6555286147264","81.8048660072703","81.5107001157854","83.3602756680731","73.8351909416226","73.7551207454721","79.3625676159771","70.9464974185508","71.5786323438466","69.421540146756","63.7721984318456","68.6828464770766","72.8745890684394","73.0717920414064","69.0549003463744","66.135874795726","68.9644741190138","69.5355356594128","63.0486517851637","63.4318523330086","64.0645063810782","65.5965267339038","65.8696150914352","63.2813692502704","60.916529707944","60.4016166990689","60.2952281635442","57.1361008311953","56.1131318866552","51.3295956842863","52.5657820365334","53.9196017968524","58.161716948542","57.968174274292","57.5448516962812","56.5776955546789","55.6599052941804","55.5027539323339","56.7194216490817","56.2109897421644","61.8897150077349","60.6976336504211","61.2386521053861","63.4933055478908","65.525900881001","65.747625499009","67.2163368041619","67.4131208266316","67.499741388228","69.2639466458532","",
"North America","NAC","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","63.7581391134233","95.158535563283","96.8029149188379","94.4536601528268","94.9228288960892","78.1724143203705","82.7104770818802","94.9543840113704","84.7414465147543","84.01276472935","76.8591422689169","89.7144596335229","85.4543376190447","86.6775974628615","80.742414626324","83.4292075350314","84.2662064261509","87.3804044900215","85.8974911389552","85.9857791620608","85.9060419080217","89.2773843699708","85.1772167500154","90.1532874745938","82.6756076870783","78.6964907010385","77.0266659458297","80.9708540088189","84.6653914731134","94.3306915526902","88.7745325730409","89.5727935965313","90.0196081265295","91.7974438028687","91.1113470233457","96.4625102981129","97.2545512405646","92.5195218026735","93.6193394631436","",
"New Caledonia","NCL","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.7000011972639","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","93.6103501083589","94.6764524512939","93.7888864695456","88.6957736657278","94.0335559926363","96.5606598159569","95.790929136058","97.2770080075289","96.6192944684369","100.892744416906","97.4786224155012","95.4547648421089","95.2116297321844","93.2829865007388","101.647236441843","97.432956054877","97.8644576313285","90.0045531744845","82.3044901495044","82.4972292217665","85.4269684078843","91.7522824204107","94.5368691206752","93.5420956991023","100.899367798289","99.3900845932904","89.0730810478306","92.7243372489237","86.2352680544424","93.0193357024946","95.7472628116689","97.1988990619621","94.1540926547977","96.052063682102","99.9529521372454","93.1650381047773","92.2281141412113","90.7447612456224","92.4145919544316","90.8900014683132","89.1057654170572","88.7954371458626","91.551376123744","90.4500509291339","91.5857448474702","90.2909080786148","89.5130052998734","89.6634816415359","86.2496206741808","92.2070566311261","86.9409315251121","88.4897117559007","81.3230927842614","80.2945607285071","80.8265591998201","83.8643197311898","82.4623176172935","82.6467567200996","","",
"Nigeria","NGA","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","11.6105061544267","14.4585208996916","23.2247381288438","37.7316013004914","49.8074574384083","43.687078458888","43.812312056735","50.958096445698","31.1923773810237","35.7885091772192","40.1221533305495","46.4984987488109","49.0978152721894","53.8771225714573","53.9770795092461","57.5827725421238","55.6840443225958","62.3754772720494","53.4473572588279","42.8395268429789","62.2526940039713","65.9732203664312","66.4454043774264","64.2702982583229","64.801959825037","55.6687165114818","75.619649503137","69.5596948057371","76.7484917501436","76.0068335489112","75.7609565110634","68.0475400141287","81.1775956510951","79.4252474497167","85.7285372575571","86.9195633380951","84.5301471472393","","",
"Nicaragua","NIC","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.676131341166","91.09619112824","91.0096861726638","91.7816786396514","91.3065777297574","91.7588355173285","93.7137153931378","94.883184692144","97.5994212535502","98.3451980893749","96.7359002690125","96.9777459302581","96.5237976286756","95.5945291447722","94.2510702303206","95.8301661950667","94.5899599186575","90.8108522501081","89.2272602575731","89.6509167842745","87.8027102043286","84.5499704291792","84.8492881105409","85.5888628445069","86.3471085528186","",
