,results,K
2013-12-27,4648.2317170774195,1
2013-12-30,4521.362206118419,1
2013-12-31,4550.52870559128,1
2014-01-01,4294.317268770833,1
2014-01-02,4241.397920438173,5
2014-01-03,4120.067653155645,5
2014-01-06,4153.261295208688,5
2014-01-07,4200.509985613192,5
2014-01-08,4248.514167392365,5
2014-01-09,4359.615406800272,5
2014-01-10,4349.715162642476,5
2014-01-13,4283.611493554494,3
2014-01-14,3837.490165953033,3
2014-01-15,3687.0057291404146,3
2014-01-16,3347.5631362750773,3
2014-01-17,3437.7888379853594,1
2014-01-20,3412.856515293007,3
2014-01-21,3507.719318244594,3
2014-01-22,3565.0147709429248,5
2014-01-23,3611.8888886868,5
2014-01-24,3566.9963223097457,5
2014-01-27,3575.5747612186856,5
2014-01-28,3562.6219605311694,7
2014-01-29,3541.473295485528,7
2014-01-30,3520.1948439022776,7
2014-01-31,3514.830551960743,7
2014-02-03,3614.1951289043113,7
2014-02-04,3589.6426727863154,7
2014-02-05,3549.696974120516,7
2014-02-06,3577.8152296215703,7
2014-02-07,3585.4710483854756,7
2014-02-10,3601.6471243863352,7
2014-02-11,3460.1234557849907,3
2014-02-12,3329.2556835764935,3
2014-02-13,3269.647443733298,3
2014-02-14,3156.3867457123943,3
2014-02-17,3037.887721657155,3
2014-02-18,2946.635468713165,3
2014-02-19,2919.9162127976656,3
2014-02-20,2830.0380013694967,7
2014-02-21,2713.409453089957,7
2014-02-24,2646.7322344066556,7
2014-02-25,2617.0095558421453,5
2014-02-26,2482.239659430283,3
2014-02-27,2402.3302773796045,3
2014-02-28,2337.197403070723,3
2014-03-03,2219.359164739348,3
2014-03-04,2071.2652625754445,3
2014-03-05,2082.636492327525,3
2014-03-06,2100.8433328418782,3
2014-03-07,2126.6167026646885,3
2014-03-10,2179.41725900698,5
2014-03-11,2140.811353247447,5
2014-03-12,2048.918585705914,5
2014-03-13,1994.0851174811464,3
2014-03-14,1989.2924846973933,3
2014-03-17,1980.095269691647,3
2014-03-18,1938.0573852549778,3
2014-03-19,1895.133455131003,3
2014-03-20,1866.3489409223366,3
2014-03-21,1883.9661613151452,3
2014-03-24,1881.6945668758465,3
2014-03-25,1886.433592307111,3
2014-03-26,1858.427212036388,17
2014-03-27,1828.6838153479155,17
2014-03-28,1774.7108679963292,17
2014-03-31,1696.9768980549172,17
2014-04-01,1611.4918829096662,17
2014-04-02,1571.8014259044562,17
2014-04-03,1559.3168638018476,15
2014-04-04,1535.2939512839387,17
2014-04-07,1491.8278070100496,27
2014-04-08,1446.165184603401,17
2014-04-09,1418.8896732417402,17
2014-04-10,1394.777301405927,27
2014-04-11,1376.396556358258,27
2014-04-14,1357.3742181416158,27
2014-04-15,1371.3671952255295,27
2014-04-16,1405.1078078598835,27
2014-04-17,1436.2487811246044,27
2014-04-18,1447.4694765180855,27
2014-04-21,1474.0704423720508,15
2014-04-22,1461.4111937737193,15
2014-04-23,1428.1434382323002,15
2014-04-24,1429.6672606339735,15
2014-04-25,1433.4821967843743,15
2014-04-28,1462.6244979117466,15
2014-04-29,1477.4173194198,15
2014-04-30,1498.0444797415357,15
2014-05-01,1564.622075348972,15
2014-05-02,1595.7082532379795,15
2014-05-05,1626.575204318254,15
2014-05-06,1738.5529906659335,15
2014-05-07,1809.4094897350342,15
2014-05-08,1951.733119018881,15
2014-05-09,2127.5732942129066,15
2014-05-12,2225.565186437016,15
2014-05-13,2381.1901468446554,15
2014-05-14,2461.2070001749057,39
2014-05-15,2528.7506691156323,15
2014-05-16,2675.960576635733,39
2014-05-19,2792.7091885474765,15
2014-05-20,2731.228200002378,15
2014-05-21,2743.8474708745503,5
2014-05-22,2654.79989321346,3
2014-05-23,2547.1589894273357,3
2014-05-26,2433.2184872760577,3
2014-05-27,2353.3221908029536,3
2014-05-28,2377.5551827624763,3
2014-05-29,2398.575402018501,5
2014-05-30,2355.927353893899,15
2014-06-02,2360.5523244582696,15
2014-06-03,2370.2790786032697,39
2014-06-04,2430.3891125466835,41
2014-06-05,2442.996447326322,41
2014-06-06,2547.570054841996,47
2014-06-09,2607.228966511447,39
2014-06-10,2686.0901082756213,39
2014-06-11,2730.6436457632362,39
2014-06-12,2812.727424797305,41
2014-06-13,2837.1439827180034,41
2014-06-16,2873.483760170009,47
2014-06-17,2886.572506953668,47
2014-06-18,2883.9626645749913,35
2014-06-19,2905.2122343272354,47
2014-06-20,2895.107802252367,47
2014-06-23,2839.871636505759,3
2014-06-24,2825.19956223867,3
2014-06-25,2806.698830235414,3
2014-06-26,2807.1917549540435,5
2014-06-27,2782.7254653375703,5
2014-06-30,2546.3257257243777,3
2014-07-01,2373.9789705881644,3
2014-07-02,2146.55290878688,3
2014-07-03,2036.727147912663,3
2014-07-04,1995.1599569879068,3
2014-07-07,1806.1586596372013,3
2014-07-08,1627.3423981135504,3
2014-07-09,1574.8439806249044,3
2014-07-10,1610.0820028613205,3
2014-07-11,1595.2780320151503,3
2014-07-14,1654.5057220935635,3
2014-07-15,1704.3869934821025,3
2014-07-16,1744.6108986674783,3
2014-07-17,1761.0845558088274,35
2014-07-18,1752.0281334455,31
2014-07-21,1732.3317082405063,35
2014-07-22,1709.7614051975545,35
2014-07-23,1663.1350295937416,35
2014-07-24,1642.897427260331,35
2014-07-25,1592.6626915485942,35
2014-07-28,1492.926361900005,35
2014-07-29,1422.9752732012134,3
2014-07-30,1364.7890538827842,35
2014-07-31,1302.5750592852594,35
2014-08-01,1281.9834114959872,35
2014-08-04,1207.4735416279916,35
2014-08-05,1139.2755151839674,35
2014-08-06,1088.8191660565933,35
2014-08-07,1049.3859569842393,35
2014-08-08,996.9095363843267,35
2014-08-11,995.1840751840517,35
2014-08-12,970.2802994067958,35
2014-08-13,941.1687473028089,35
2014-08-14,910.0231280245584,35
2014-08-15,890.8192620426984,35
2014-08-18,873.3201252410507,35
2014-08-19,844.1760234168631,35
2014-08-20,826.3768905161601,35
2014-08-21,829.9340095346416,35
2014-08-22,807.6562962533145,35
2014-08-25,776.8261039836389,35
2014-08-26,758.6422278875499,35
2014-08-27,738.5384814246739,35
2014-08-28,741.1963798758578,35
2014-08-29,749.739672027901,35
2014-09-01,758.8900448608819,35
2014-09-02,755.9126772475464,49
2014-09-03,756.7838596354065,47
2014-09-04,781.2691449919691,35
2014-09-05,799.1056081161466,35
2014-09-08,803.7301441045446,35
2014-09-09,835.9601466747944,35
2014-09-10,841.1560811667644,35
2014-09-11,863.3434937803154,35
2014-09-12,873.6323341943871,35
2014-09-15,845.2558616125076,35
2014-09-16,810.2438595030741,35
2014-09-17,765.3162702066547,35
2014-09-18,728.661895996847,35
2014-09-19,676.126710695375,47
2014-09-22,638.3480056464381,51
2014-09-23,628.3884183503195,55
2014-09-24,615.1756881208642,55
2014-09-25,606.9842654550911,55
2014-09-26,602.6845429019755,57
2014-09-29,599.2199746529813,59
2014-09-30,600.7981269529549,59
2014-10-01,604.1516043839644,59
2014-10-02,604.7957073230912,59
2014-10-03,607.4886197742084,59
2014-10-06,607.8636496879265,59
2014-10-07,609.5635543678454,59
2014-10-08,609.8875849079443,59
2014-10-09,616.0989496996117,59
2014-10-10,613.6378751005603,59
2014-10-13,607.9024499328389,59
2014-10-14,606.7477256468076,59
2014-10-15,603.7590652094709,59
2014-10-16,600.9666266303328,57
2014-10-17,605.1174831922872,57
2014-10-20,612.7888916752727,57
2014-10-21,623.3656077278265,55
2014-10-22,632.6585849228155,57
2014-10-23,641.3832421532263,49
2014-10-24,648.312198903557,47
2014-10-27,654.8269266367593,47
2014-10-28,664.5128477360773,45
2014-10-29,678.9719277142625,47
2014-10-30,685.7142784739668,33
2014-10-31,675.5469565815542,49
2014-11-03,671.5074293940678,49
2014-11-04,658.8063466555659,49
2014-11-05,644.3263130937117,49
2014-11-06,634.0929054512768,49
2014-11-07,619.2619542369061,55
2014-11-10,613.6325360255105,55
2014-11-11,617.9736129858641,59
2014-11-12,625.9618806205988,59
2014-11-13,648.5531072966047,59
2014-11-14,679.6015700011301,59
2014-11-17,720.13535114703,59
2014-11-18,733.248614965238,59
2014-11-19,753.6493971638391,59
2014-11-20,791.2444437262149,59
2014-11-21,841.0122522558954,59
2014-11-24,938.4131808815698,59
2014-11-25,983.5895365698194,59
2014-11-26,1027.1412293344815,59
2014-11-27,1034.907123451605,59
2014-11-28,1097.45190332339,59
2014-12-01,1125.196131159862,59
2014-12-02,1152.7591108474728,59
2014-12-03,1197.7910350144837,59
2014-12-04,1225.8154620181922,59
2014-12-05,1229.469990617055,59
2014-12-08,1272.7018620555261,59
2014-12-09,1303.5675095798167,59
2014-12-10,1321.2127507738976,59
2014-12-11,1393.3752490999018,59
2014-12-12,1440.415424516797,59
2014-12-15,1436.8111031700516,59
2014-12-16,1463.2363527652533,59
2014-12-17,1466.77755816482,59
2014-12-18,1495.1070680854748,59
2014-12-19,1493.8369554916176,59
2014-12-22,1450.4622530872482,59
2014-12-23,1422.5828096721698,59
2014-12-24,1406.9170739394772,59
2014-12-25,1446.6440124274138,59
2014-12-26,1446.5163409544607,59
2014-12-29,1435.5205371710613,59
2014-12-30,1430.3779583749515,59
2014-12-31,1441.2330172070972,59
2015-01-01,1427.2505721450068,59
2015-01-02,1426.4190655909028,55
2015-01-05,1432.1228462403972,55
2015-01-06,1426.2533114728324,55
2015-01-07,1418.7570810967134,59
2015-01-08,1450.5073673638544,59
2015-01-09,1500.5947344162619,59
2015-01-12,1559.6856569617796,59
2015-01-13,1567.3881062819046,59
2015-01-14,1528.9169757061718,55
2015-01-15,1506.096014233261,59
2015-01-16,1506.0546435006233,59
2015-01-19,1501.012970411441,59
2015-01-20,1471.2415941078748,59
2015-01-21,1452.4051218231166,59
2015-01-22,1434.328337902896,59
2015-01-23,1425.295708898091,59
2015-01-26,1416.8741873844651,59
2015-01-27,1400.1017933320977,59
2015-01-28,1406.422161713704,59
2015-01-29,1412.490470726251,59
2015-01-30,1407.6089580371452,59
2015-02-02,1412.0046677462738,59
2015-02-03,1436.2633382399094,59
2015-02-04,1428.981715215511,55
2015-02-05,1409.240834774737,55
2015-02-06,1408.2455130016092,55
2015-02-09,1332.4676620074097,55
2015-02-10,1218.4429999031047,13
2015-02-11,1197.5798396029136,13
2015-02-12,1188.448704641407,13
2015-02-13,1194.993254920405,13
2015-02-16,1138.5880605564569,13
2015-02-17,1074.6711577138449,13
2015-02-18,944.4240171990663,13
2015-02-19,908.2640109159305,13
2015-02-20,877.567541673596,19
2015-02-23,831.8673730418683,13
2015-02-24,773.537643472844,17
2015-02-25,745.5829224718456,17
2015-02-26,732.8107850082196,13
2015-02-27,724.6494138694596,17
2015-03-02,721.3109796799107,51
2015-03-03,669.5950331686367,13
2015-03-04,640.1156566238793,39
2015-03-05,582.8422782922482,39
2015-03-06,544.0536778196704,39
2015-03-09,507.2921523043511,39
2015-03-10,500.5025089485579,39
2015-03-11,488.1552441643513,53
2015-03-12,479.0302922154748,53
2015-03-13,476.67833369815304,53
2015-03-16,477.8168221210586,43
2015-03-17,478.54888468504754,43
2015-03-18,478.86217262736733,43
2015-03-19,480.633554885244,57
2015-03-20,481.2027459491545,43
2015-03-23,480.53583655703267,43
2015-03-24,481.9535592784351,43
2015-03-25,488.7801623463353,45
2015-03-26,488.384573693389,43
2015-03-27,491.9616436605427,43
2015-03-30,494.50191847671863,43
2015-03-31,490.37426848978106,45
2015-04-01,492.5082296659909,45
2015-04-02,491.90026091627635,45
2015-04-03,490.5342248333581,43
2015-04-06,492.8210308774556,43
2015-04-07,494.764590822391,43
2015-04-08,495.5944081561017,45
2015-04-09,494.3678190442258,43
2015-04-10,496.83400330580974,43
2015-04-13,500.3547102640306,43
2015-04-14,503.5090867384371,45
2015-04-15,508.7758508179536,45
2015-04-16,517.4691340438193,41
2015-04-17,525.1143788750568,45
2015-04-20,545.5809006287318,45
2015-04-21,571.7628064677108,45
2015-04-22,602.0449345015068,45
2015-04-23,623.7499256255376,45
2015-04-24,640.88878632477,45
2015-04-27,656.3275312058826,45
2015-04-28,665.6170546982053,35
2015-04-29,653.8144601712708,37
2015-04-30,653.2762790541335,35
2015-05-01,673.8842297626927,35
2015-05-04,681.0133476559625,35
2015-05-05,697.2531919303701,35
2015-05-06,697.1475747201026,35
2015-05-07,683.9576818775779,35
2015-05-08,678.9811713675213,35
2015-05-11,650.2250215920543,35
2015-05-12,629.8495962387213,35
2015-05-13,631.7695170115021,35
2015-05-14,620.0549908143012,35
2015-05-15,610.4617617409361,35
2015-05-18,598.8472875185762,35
2015-05-19,602.8478038939875,35
2015-05-20,603.9228929567996,35
2015-05-21,598.5368555600019,25
2015-05-22,600.2594859787007,25
2015-05-25,607.8153101671784,23
2015-05-26,614.0147132970204,23
2015-05-27,630.9988222799026,23
2015-05-28,664.1356732416673,23
2015-05-29,694.6009244008656,23
2015-06-01,724.427754413839,23
2015-06-02,757.008150971442,21
2015-06-03,784.4145099525463,21
2015-06-04,807.0080030501499,21
2015-06-05,825.974493833377,21
2015-06-08,834.83438230055,21
2015-06-09,862.4837386473251,21
2015-06-10,863.6261495422586,19
2015-06-11,858.5793946581488,19
2015-06-12,852.598516278526,19
2015-06-15,845.4519879491191,19
2015-06-16,859.8211548311086,19
2015-06-17,879.2261336400061,19
2015-06-18,895.3803769145838,19
2015-06-19,892.3004107946148,19
2015-06-22,882.1039923961484,21
2015-06-23,905.7896479726918,19
2015-06-24,901.589575944118,19
2015-06-25,911.9969675955657,19
2015-06-26,906.6179066056609,19
2015-06-29,941.3973426812242,19
2015-06-30,920.1497138276678,31
2015-07-01,914.6578222267991,31
2015-07-02,918.8787574259527,39
2015-07-03,903.9509472993735,37
2015-07-06,870.6406106085151,31
2015-07-07,872.9175881928294,37
2015-07-08,868.5065847734546,37
2015-07-09,867.8704557710926,39
2015-07-10,865.7875641564352,37
2015-07-13,853.2141992868083,37
2015-07-14,830.6291322044003,37
2015-07-15,823.6206623359042,37
2015-07-16,821.196892540836,37
2015-07-17,821.054243360182,29
2015-07-20,816.9410117583645,13
2015-07-21,770.2048350331231,13
2015-07-22,756.3691221354027,11
2015-07-23,747.1574227432421,11
2015-07-24,747.3436091459299,11
2015-07-27,750.3458611550412,11
2015-07-28,758.1805325582573,11
2015-07-29,760.6725852458292,11
2015-07-30,769.0389437146636,11
2015-07-31,764.8272346349291,11
2015-08-03,765.0580606755483,11
2015-08-04,768.2927293619218,11
2015-08-05,773.0437857095044,11
2015-08-06,779.9671298156287,11
2015-08-07,784.138515170319,11
2015-08-10,788.9215256053033,11
2015-08-11,792.2822250980041,11
2015-08-12,792.0843260209658,11
2015-08-13,797.0797171461564,11
2015-08-14,783.9044720267856,11
2015-08-17,788.8657860013275,11
2015-08-18,800.4595883678674,11
2015-08-19,808.0585285394012,13
2015-08-20,809.8606844760952,13
2015-08-21,811.5017437499366,13
2015-08-24,818.2495421089212,13
2015-08-25,823.4230398276677,13
2015-08-26,829.606550360557,13
2015-08-27,841.672192565053,13
2015-08-28,857.2346447519012,19
2015-08-31,860.326459496385,25
2015-09-01,858.4092374414391,25
2015-09-02,860.8070475748615,25
2015-09-03,865.0255579425673,35
2015-09-04,873.5813690320125,35
2015-09-07,878.979134842983,35
2015-09-08,886.1714812462205,35
2015-09-09,893.2883616639592,35
2015-09-10,901.3755069959051,35
2015-09-11,909.9576719344268,23
2015-09-14,911.7261333204941,23
2015-09-15,906.0403249421443,35
2015-09-16,898.404233134132,35
2015-09-17,893.0482162999664,35
2015-09-18,891.646410538848,35
2015-09-21,900.2921702478567,35
2015-09-22,905.9566673475986,35
2015-09-23,909.836156967067,35
2015-09-24,919.7236962049861,25
2015-09-25,928.3643321052177,25
2015-09-28,941.5881762129583,25
2015-09-29,945.111165865824,17
2015-09-30,949.9378753841063,17
2015-10-01,955.4724214624578,17
2015-10-02,957.5463272180015,13
2015-10-05,959.5394598832896,17
2015-10-06,947.1884941177586,17
2015-10-07,947.279448485992,17
2015-10-08,944.7982265396076,25
2015-10-09,933.5874749160168,27
2015-10-12,934.302981694927,27
2015-10-13,927.4236535636503,27
2015-10-14,927.9518960402778,27
2015-10-15,931.866552541118,27
2015-10-16,933.8501733790208,33
2015-10-19,939.2330636548847,33
