u9,,,,,,,,,,,,,,,,,,
Column1,LME Ni cash price,LME Ni inventory (total),LME Ni inventory (briquette),LME Ni inventory (other forms),Critical Inventory,LME Co cash price,LME Cu cash price,Comex Cu future,Comex Cu future2,LME Al cash price,Fastmarkets- Cobalt LOW,Fastmarkets - Cobalt High,Column2,,,,,
,$/MT,MT,MT,MT,,$/MT,$/MT,$/lb, $/MT ,$/MT,,,,,,,,
,LMNIDY Comdty,LSNI Index,NLSNI BBRI Index,,,LMCODY Comdty,LMCADY Comdty,HGA Comdty,,LMAHDY Comdty,,,,,,,,
,#NAME?,#NAME?,#NAME?,,,#NAME?,#NAME?,#NAME?,,#NAME?,,,,,,,,
Dates,LAST_PRICE,LAST_PRICE,LAST_PRICE,,,LAST_PRICE,LAST_PRICE,LAST_PRICE,,LAST_PRICE,,,,,,,,
#NAME?," $15,074 ",#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,"""""",,,,,,
May-16," $8,589 ","414,018","225,846","188,172","100,000","23,701"," $4,627 ", $212 ," $4,670 "," $1,529 ",,"""""",5/1/16,,,,,
May-16," $8,599 ","412,344","225,114","187,230","100,000","23,452"," $4,636 ", $212 ," $4,667 "," $1,517 ",,"""""",5/1/16,,,,,
May-16," $8,681 ","406,464","223,620","182,844","100,000","23,447"," $4,650 ", $213 ," $4,698 "," $1,532 ",,"""""",5/1/16,,,,,
May-16," $8,755 ","405,858","223,788","182,070","100,000","23,196"," $4,659 ", $213 ," $4,697 "," $1,531 ",,"""""",5/1/16,,,,,
May-16," $8,593 ","404,178","222,906","181,272","100,000","23,195"," $4,623 ", $212 ," $4,666 "," $1,539 ",,"""""",5/1/16,,,,,
May-16," $8,511 ","405,660","223,968","181,692","100,000","23,195"," $4,594 ", $210 ," $4,632 "," $1,533 ",,"""""",5/1/16,,,,,
May-16," $8,457 ","404,556","222,942","181,614","100,000","23,820"," $4,589 ", $210 ," $4,626 "," $1,536 ",,"""""",5/1/16,,,,,
May-16," $8,286 ","402,888","222,978","179,910","100,000","23,190"," $4,578 ", $210 ," $4,623 "," $1,544 ",,"""""",5/1/16,,,,,
May-16," $8,355 ","402,504","222,756","179,748","100,000","23,189"," $4,622 ", $211 ," $4,649 "," $1,548 ",,"""""",5/1/16,,,,,
May-16," $8,305 ","401,874","222,726","179,148","100,000","23,438"," $4,672 ", $215 ," $4,728 "," $1,536 ",,"""""",5/1/16,,,,,
May-16," $8,353 ","400,896","222,642","178,254","100,000","23,189"," $4,682 ", $215 ," $4,735 "," $1,547 ",,"""""",5/1/16,,,,,
May-16," $8,379 ","402,744","226,248","176,496","100,000","23,689"," $4,721 ", $216 ," $4,759 "," $1,546 ",,"""""",5/1/16,,,,,
May-16," $8,379 ","402,744","226,248","176,496","100,000","23,689"," $4,721 ", $216 ," $4,759 "," $1,546 ",,"""""",5/1/16,,,,,
May-16," $8,389 ","401,766","225,978","175,788","100,000","23,683"," $4,697 ", $214 ," $4,718 "," $1,544 ",,"""""",5/1/16,,,,,
Jun-16," $8,432 ","401,508","227,226","174,282","100,000","23,682"," $4,632 ", $212 ," $4,669 "," $1,557 ",,"""""",6/1/16,,,,,
Jun-16," $8,429 ","400,008","226,530","173,478","100,000","23,681"," $4,617 ", $212 ," $4,659 "," $1,528 ",,"""""",6/1/16,,,,,
Jun-16," $8,455 ","397,116","225,060","172,056","100,000","23,432"," $4,697 ", $216 ," $4,747 "," $1,535 ",,"""""",6/1/16,,,,,
Jun-16," $8,621 ","395,760","223,770","171,990","100,000","23,676"," $4,689 ", $216 ," $4,764 "," $1,543 ",,"""""",6/1/16,,,,,
Jun-16," $8,541 ","396,498","224,310","172,188","100,000","23,750"," $4,563 ", $210 ," $4,629 "," $1,554 ",,"""""",6/1/16,,,,,
Jun-16," $8,918 ","395,514","223,536","171,978","100,000","23,924"," $4,567 ", $211 ," $4,651 "," $1,595 ",,"""""",6/1/16,,,,,
Jun-16," $8,893 ","394,746","222,792","171,954","100,000","23,924"," $4,501 ", $209 ," $4,606 "," $1,570 ",,"""""",6/1/16,,,,,
Jun-16," $8,881 ","394,662","222,906","171,756","100,000","23,924"," $4,496 ", $208 ," $4,584 "," $1,569 ",,"""""",6/1/16,,,,,
Jun-16," $8,840 ","393,732","222,336","171,396","100,000","23,669"," $4,541 ", $210 ," $4,632 "," $1,603 ",,"""""",6/1/16,,,,,
Jun-16," $8,837 ","390,660","220,416","170,244","100,000","23,668"," $4,496 ", $209 ," $4,601 "," $1,605 ",,"""""",6/1/16,,,,,
Jun-16," $8,997 ","389,136","219,270","169,866","100,000","23,667"," $4,627 ", $214 ," $4,706 "," $1,614 ",,"""""",6/1/16,,,,,
Jun-16," $8,823 ","388,620","219,192","169,428","100,000","23,665"," $4,529 ", $210 ," $4,617 "," $1,593 ",,"""""",6/1/16,,,,,
Jun-16," $9,018 ","386,238","217,326","168,912","100,000","23,665"," $4,542 ", $210 ," $4,623 "," $1,608 ",,"""""",6/1/16,,,,,
Jun-16," $9,239 ","385,908","217,380","168,528","100,000","23,660"," $4,633 ", $214 ," $4,704 "," $1,624 ",,"""""",6/1/16,,,,,
Jun-16," $9,145 ","386,064","217,140","168,924","100,000","23,659"," $4,659 ", $216 ," $4,750 "," $1,626 ",,"""""",6/1/16,,,,,
Jun-16," $9,183 ","385,566","217,140","168,426","100,000","23,657"," $4,693 ", $217 ," $4,787 "," $1,626 ",,"""""",6/1/16,,,,,
Jun-16," $9,179 ","383,502","216,306","167,196","100,000","23,655"," $4,777 ", $220 ," $4,856 "," $1,633 ",,"""""",6/1/16,,,,,
Jun-16," $8,973 ","382,104","215,748","166,356","100,000","23,655"," $4,690 ", $216 ," $4,751 "," $1,608 ",,"""""",6/1/16,,,,,
Jun-16," $8,933 ","381,792","215,508","166,284","100,000","23,648"," $4,699 ", $217 ," $4,786 "," $1,586 ",,"""""",6/1/16,,,,,
Jun-16," $9,294 ","381,084","214,998","166,086","100,000","23,647"," $4,809 ", $222 ," $4,892 "," $1,614 ",,"""""",6/1/16,,,,,
Jun-16," $9,395 ","380,286","214,392","165,894","100,000","23,645"," $4,830 ", $223 ," $4,911 "," $1,627 ",,"""""",6/1/16,,,,,
Jun-16," $9,401 ","379,338","213,888","165,450","100,000","23,693"," $4,840 ", $224 ," $4,931 "," $1,643 ",,"""""",6/1/16,,,,,
Jul-16," $9,927 ","379,566","214,830","164,736","100,000","24,143"," $4,900 ", $226 ," $4,971 "," $1,655 ",,"""""",7/1/16,,,,,
Jul-16," $10,151 ","378,114","214,170","163,944","100,000","24,137"," $4,880 ", $226 ," $4,971 "," $1,641 ",,"""""",7/1/16,,,,,
Jul-16," $9,659 ","376,848","214,122","162,726","100,000","24,135"," $4,798 ", $223 ," $4,905 "," $1,644 ",,"""""",7/1/16,,,,,
Jul-16," $9,939 ","377,628","215,028","162,600","100,000","24,134"," $4,732 ", $220 ," $4,844 "," $1,641 ",,"""""",7/1/16,,,,,
Jul-16," $9,706 ","378,264","215,004","163,260","100,000","24,450"," $4,673 ", $217 ," $4,778 "," $1,630 ",,"""""",7/1/16,,,,,
Jul-16," $9,840 ","377,328","214,272","163,056","100,000","24,750"," $4,698 ", $217 ," $4,771 "," $1,654 ",,"""""",7/1/16,,,,,
Jul-16," $10,005 ","377,736","214,932","162,804","100,000","24,750"," $4,729 ", $220 ," $4,837 "," $1,640 ",,"""""",7/1/16,,,,,
Jul-16," $10,448 ","378,120","215,316","162,804","100,000","24,750"," $4,850 ", $226 ," $4,978 "," $1,662 ",,"""""",7/1/16,,,,,
Jul-16," $10,308 ","378,402","215,622","162,780","100,000","25,250"," $4,918 ", $228 ," $5,023 "," $1,659 ",,"""""",7/1/16,,,,,
Jul-16," $10,320 ","378,816","215,394","163,422","100,000","25,250"," $4,922 ", $228 ," $5,028 "," $1,671 ",,"""""",7/1/16,,,,,
Jul-16," $10,239 ","377,586","214,410","163,176","100,000","25,750"," $4,901 ", $227 ," $4,998 "," $1,655 ",,"""""",7/1/16,,,,,
Jul-16," $10,505 ","376,980","213,930","163,050","100,000","25,250"," $4,922 ", $227 ," $5,009 "," $1,645 ",,"""""",7/1/16,,,,,
Jul-16," $10,529 ","377,748","215,028","162,720","100,000","25,250"," $4,968 ", $230 ," $5,061 "," $1,631 ",,"""""",7/1/16,,,,,
Jul-16," $10,549 ","377,202","214,644","162,558","100,000","25,248"," $4,954 ", $229 ," $5,050 "," $1,610 ",,"""""",7/1/16,,,,,
Jul-16," $10,727 ","375,546","213,414","162,132","100,000","25,250"," $4,967 ", $229 ," $5,052 "," $1,586 ",,"""""",7/1/16,,,,,
Jul-16," $10,375 ","375,360","213,558","161,802","100,000","25,500"," $4,911 ", $227 ," $5,004 "," $1,596 ",,"""""",7/1/16,,,,,
Jul-16," $10,437 ","373,608","212,004","161,604","100,000","25,600"," $4,887 ", $226 ," $4,975 "," $1,593 ",,"""""",7/1/16,,,,,
Jul-16," $10,310 ","373,614","212,034","161,580","100,000","25,650"," $4,917 ", $227 ," $5,006 "," $1,582 ",,"""""",7/1/16,,,,,
Jul-16," $10,312 ","374,652","213,108","161,544","100,000","25,500"," $4,839 ", $223 ," $4,915 "," $1,582 ",,"""""",7/1/16,,,,,
Jul-16," $10,652 ","374,598","213,120","161,478","100,000","25,800"," $4,885 ", $225 ," $4,963 "," $1,599 ",,"""""",7/1/16,,,,,
Jul-16," $10,587 ","373,074","213,642","159,432","100,000","26,250"," $4,915 ", $227 ," $4,996 "," $1,636 ",,"""""",7/1/16,,,,,
Aug-16," $10,693 ","372,954","213,816","159,138","100,000","26,250"," $4,869 ", $225 ," $4,955 "," $1,626 ",,"""""",8/1/16,,,,,
Aug-16," $10,684 ","372,750","213,810","158,940","100,000","26,500"," $4,881 ", $226 ," $4,975 "," $1,615 ",,"""""",8/1/16,,,,,
Aug-16," $10,693 ","372,378","213,798","158,580","100,000","26,500"," $4,860 ", $225 ," $4,954 "," $1,630 ",,"""""",8/1/16,,,,,
Aug-16," $10,566 ","371,748","213,006","158,742","100,000","26,250"," $4,815 ", $223 ," $4,910 "," $1,612 ",,"""""",8/1/16,,,,,
Aug-16," $10,676 ","369,492","211,014","158,478","100,000","26,250"," $4,779 ", $221 ," $4,868 "," $1,634 ",,"""""",8/1/16,,,,,
Aug-16," $10,727 ","369,228","210,912","158,316","100,000","26,575"," $4,800 ", $222 ," $4,888 "," $1,631 ",,"""""",8/1/16,,,,,
Aug-16," $10,735 ","371,154","212,838","158,316","100,000","26,200"," $4,769 ", $220 ," $4,856 "," $1,629 ",,"""""",8/1/16,,,,,
Aug-16," $10,815 ","370,392","212,070","158,322","100,000","26,500"," $4,816 ", $222 ," $4,889 "," $1,634 ",,"""""",8/1/16,,,,,
Aug-16," $10,691 ","369,492","211,926","157,566","100,000","26,500"," $4,840 ", $224 ," $4,931 "," $1,643 ",,"""""",8/1/16,,,,,
Aug-16," $10,261 ","369,222","211,662","157,560","100,000","26,250"," $4,749 ", $219 ," $4,831 "," $1,643 ",,"""""",8/1/16,,,,,
Aug-16," $10,467 ","369,048","211,638","157,410","100,000","26,250"," $4,760 ", $220 ," $4,855 "," $1,666 ",,"""""",8/1/16,,,,,
Aug-16," $10,209 ","373,992","216,240","157,752","100,000","26,500"," $4,800 ", $222 ," $4,896 "," $1,683 ",,"""""",8/1/16,,,,,
Aug-16," $10,170 ","373,578","215,826","157,752","100,000","26,500"," $4,759 ", $221 ," $4,857 "," $1,684 ",,"""""",8/1/16,,,,,
Aug-16," $10,301 ","373,572","215,820","157,752","100,000","26,500"," $4,793 ", $222 ," $4,890 "," $1,670 ",,"""""",8/1/16,,,,,
Aug-16," $10,307 ","373,512","216,288","157,224","100,000","26,500"," $4,786 ", $222 ," $4,887 "," $1,655 ",,"""""",8/1/16,,,,,
Aug-16," $10,215 ","373,692","216,636","157,056","100,000","26,250"," $4,734 ", $220 ," $4,836 "," $1,656 ",,"""""",8/1/16,,,,,
Aug-16," $10,214 ","373,548","216,528","157,020","100,000","26,000"," $4,693 ", $217 ," $4,779 "," $1,657 ",,"""""",8/1/16,,,,,
Aug-16," $9,941 ","373,206","216,336","156,870","100,000","26,000"," $4,615 ", $213 ," $4,693 "," $1,633 ",,"""""",8/1/16,,,,,
Aug-16," $9,792 ","372,414","215,544","156,870","100,000","26,000"," $4,617 ", $213 ," $4,687 "," $1,631 ",,"""""",8/1/16,,,,,
Aug-16," $9,757 ","370,566","214,374","156,192","100,000","26,000"," $4,604 ", $213 ," $4,692 "," $1,628 ",,"""""",8/1/16,,,,,
Aug-16," $9,757 ","370,566","214,374","156,192","100,000","26,000"," $4,604 ", $213 ," $4,681 "," $1,628 ",,"""""",8/1/16,,,,,
Aug-16," $9,775 ","370,860","214,704","156,156","100,000","26,000"," $4,595 ", $212 ," $4,680 "," $1,612 ",,"""""",8/1/16,,,,,
Aug-16," $9,708 ","370,116","214,104","156,012","100,000","26,250"," $4,606 ", $212 ," $4,678 "," $1,595 ",,"""""",8/1/16,,,,,
Sep-16," $9,854 ","369,096","213,384","155,712","100,000","25,250"," $4,620 ", $212 ," $4,676 "," $1,596 ",,"""""",9/1/16,,,,,
Sep-16," $10,004 ","368,430","212,862","155,568","100,000","25,750"," $4,617 ", $212 ," $4,680 "," $1,576 ",,"""""",9/1/16,,,,,
Sep-16," $10,015 ","367,758","212,412","155,346","100,000","25,750"," $4,611 ", $212 ," $4,680 "," $1,564 ",,"""""",9/1/16,,,,,
Sep-16," $10,058 ","367,896","212,808","155,088","100,000","25,500"," $4,603 ", $213 ," $4,700 "," $1,573 ",,"""""",9/1/16,,,,,
Sep-16," $10,162 ","367,752","212,796","154,956","100,000","26,000"," $4,632 ", $214 ," $4,718 "," $1,576 ",,"""""",9/1/16,,,,,
Sep-16," $10,300 ","367,854","212,898","154,956","100,000","26,250"," $4,647 ", $214 ," $4,721 "," $1,573 ",,"""""",9/1/16,,,,,
Sep-16," $10,326 ","367,932","212,964","154,968","100,000","26,500"," $4,615 ", $214 ," $4,705 "," $1,560 ",,"""""",9/1/16,,,,,
Sep-16," $10,033 ","367,752","212,784","154,968","100,000","26,750"," $4,629 ", $214 ," $4,721 "," $1,550 ",,"""""",9/1/16,,,,,
Sep-16," $9,809 ","367,728","212,760","154,968","100,000","26,750"," $4,633 ", $214 ," $4,719 "," $1,548 ",,"""""",9/1/16,,,,,
Sep-16," $9,788 ","367,812","212,844","154,968","100,000","26,750"," $4,755 ", $220 ," $4,837 "," $1,569 ",,"""""",9/1/16,,,,,
Sep-16," $9,663 ","367,806","212,838","154,968","100,000","26,750"," $4,765 ", $220 ," $4,850 "," $1,559 ",,"""""",9/1/16,,,,,
Sep-16," $9,674 ","366,966","212,580","154,386","100,000","26,750"," $4,772 ", $220 ," $4,852 "," $1,563 ",,"""""",9/1/16,,,,,
Sep-16," $10,102 ","366,858","212,496","154,362","100,000","26,750"," $4,753 ", $220 ," $4,848 "," $1,569 ",,"""""",9/1/16,,,,,
Sep-16," $10,262 ","365,784","211,632","154,152","100,000","26,750"," $4,769 ", $221 ," $4,871 "," $1,564 ",,"""""",9/1/16,,,,,
Sep-16," $10,301 ","364,782","211,398","153,384","100,000","27,000"," $4,740 ", $220 ," $4,850 "," $1,574 ",,"""""",9/1/16,,,,,
Sep-16," $10,616 ","364,902","211,758","153,144","100,000","26,750"," $4,835 ", $224 ," $4,931 "," $1,627 ",,"""""",9/1/16,,,,,
Sep-16," $10,616 ","363,216","210,558","152,658","100,000","27,250"," $4,833 ", $225 ," $4,952 "," $1,629 ",,"""""",9/1/16,,,,,
Sep-16," $10,485 ","362,364","209,802","152,562","100,000","27,250"," $4,819 ", $225 ," $4,947 "," $1,648 ",,"""""",9/1/16,,,,,
Sep-16," $10,585 ","361,860","209,298","152,562","100,000","27,250"," $4,769 ", $222 ," $4,887 "," $1,638 ",,"""""",9/1/16,,,,,
Sep-16," $10,651 ","361,884","209,322","152,562","100,000","27,250"," $4,801 ", $223 ," $4,920 "," $1,653 ",,"""""",9/1/16,,,,,
Sep-16," $10,391 ","362,448","209,322","153,126","100,000","27,250"," $4,825 ", $224 ," $4,930 "," $1,661 ",,"""""",9/1/16,,,,,
Sep-16," $10,528 ","361,794","209,124","152,670","100,000","27,500"," $4,848 ", $226 ," $4,967 "," $1,665 ",,"""""",9/1/16,,,,,
Oct-16," $10,300 ","362,004","209,046","152,958","100,000","27,250"," $4,801 ", $224 ," $4,931 "," $1,669 ",,"""""",10/1/16,,,,,
Oct-16," $10,031 ","361,464","208,476","152,988","100,000","27,750"," $4,786 ", $222 ," $4,879 "," $1,663 ",,"""""",10/1/16,,,,,
Oct-16," $10,031 ","360,558","207,600","152,958","100,000","27,750"," $4,778 ", $221 ," $4,873 "," $1,668 ",27448,"28,991",10/1/16,,,,,
Oct-16," $10,205 ","360,282","207,324","152,958","100,000","28,250"," $4,738 ", $220 ," $4,852 "," $1,670 ",27448,"28,991",10/1/16,,,,,
Oct-16," $10,150 ","360,282","207,324","152,958","100,000","28,250"," $4,758 ", $221 ," $4,871 "," $1,670 ",27448,"28,991",10/1/16,,,,,
Oct-16," $10,474 ","360,828","207,870","152,958","100,000","28,250"," $4,829 ", $225 ," $4,948 "," $1,687 ",27448,"28,991",10/1/16,,,,,
Oct-16," $10,379 ","360,792","207,870","152,922","100,000","28,500"," $4,792 ", $223 ," $4,922 "," $1,676 ",27448,"28,991",10/1/16,,,,,
Oct-16," $10,521 ","360,540","207,618","152,922","100,000","28,500"," $4,791 ", $223 ," $4,901 "," $1,681 ",27558,"28,991",10/1/16,,,,,
Oct-16," $10,387 ","360,096","207,270","152,826","100,000","28,250"," $4,692 ", $217 ," $4,783 "," $1,689 ",27558,"28,991",10/1/16,,,,,
Oct-16," $10,447 ","360,708","207,954","152,754","100,000","28,250"," $4,655 ", $216 ," $4,757 "," $1,672 ",27558,"28,991",10/1/16,,,,,
Oct-16," $10,251 ","362,478","209,748","152,730","100,000","28,000"," $4,654 ", $215 ," $4,744 "," $1,656 ",27558,"28,991",10/1/16,,,,,
Oct-16," $10,367 ","361,284","208,554","152,730","100,000","28,250"," $4,660 ", $216 ," $4,748 "," $1,632 ",27558,"28,991",10/1/16,,,,,
Oct-16," $10,266 ","361,278","208,554","152,724","100,000","28,250"," $4,650 ", $215 ," $4,744 "," $1,623 ",27558,"28,991",10/1/16,,,,,
Oct-16," $10,087 ","362,826","210,102","152,724","100,000","28,250"," $4,633 ", $215 ," $4,727 "," $1,606 ",27558,"28,991",10/1/16,,,,,
Oct-16," $9,918 ","363,408","210,708","152,700","100,000","28,000"," $4,614 ", $214 ," $4,715 "," $1,620 ",27999,"29,211",10/1/16,,,,,
Oct-16," $10,068 ","363,288","210,588","152,700","100,000","28,500"," $4,619 ", $214 ," $4,718 "," $1,624 ",27999,"29,211",10/1/16,,,,,
Oct-16," $10,189 ","362,424","209,988","152,436","100,000","28,648"," $4,722 ", $219 ," $4,814 "," $1,661 ",27999,"29,211",10/1/16,,,,,
Oct-16," $10,224 ","362,484","210,210","152,274","100,000","28,146"," $4,733 ", $219 ," $4,830 "," $1,672 ",27999,"29,652",10/1/16,,,,,
Oct-16," $10,330 ","362,250","210,210","152,040","100,000","28,494"," $4,782 ", $221 ," $4,872 "," $1,696 ",27999,"29,652",10/1/16,,,,,
Oct-16," $10,396 ","361,710","209,670","152,040","100,000","28,244"," $4,832 ", $224 ," $4,930 "," $1,719 ",27999,"29,652",10/1/16,,,,,
Oct-16," $10,437 ","363,558","211,254","152,304","100,000","28,537"," $4,841 ", $225 ," $4,952 "," $1,734 ",27999,"29,652",10/1/16,,,,,
Nov-16," $10,367 ","363,024","211,254","151,770","100,000","28,235"," $4,908 ", $227 ," $5,007 "," $1,734 ",27999,"29,652",11/1/16,,,,,
Nov-16," $10,279 ","362,922","211,224","151,698","100,000","28,250"," $4,906 ", $228 ," $5,011 "," $1,724 ",27999,"29,652",11/1/16,,,,,
Nov-16," $10,440 ","363,096","211,398","151,698","100,000","28,550"," $4,947 ", $229 ," $5,043 "," $1,728 ",27999,"29,652",11/1/16,,,,,
Nov-16," $10,419 ","363,708","212,106","151,602","100,000","28,750"," $4,978 ", $231 ," $5,077 "," $1,716 ",28329,"29,983",11/1/16,,,,,
Nov-16," $11,088 ","363,162","212,082","151,080","100,000","28,750"," $5,080 ", $235 ," $5,181 "," $1,721 ",28329,"29,983",11/1/16,,,,,
Nov-16," $11,218 ","362,970","212,058","150,912","100,000","28,900"," $5,219 ", $242 ," $5,339 "," $1,726 ",28329,"29,983",11/1/16,,,,,
Nov-16," $11,533 ","363,162","212,058","151,104","100,000","29,000"," $5,399 ", $250 ," $5,510 "," $1,753 ",28550,"29,983",11/1/16,,,,,
Nov-16," $11,495 ","364,410","213,306","151,104","100,000","29,050"," $5,588 ", $259 ," $5,706 "," $1,770 ",28550,"29,983",11/1/16,,,,,
Nov-16," $11,165 ","364,410","213,306","151,104","100,000","29,250"," $5,541 ", $255 ," $5,612 "," $1,745 ",28770,"30,093",11/1/16,,,,,
Nov-16," $11,215 ","365,502","214,398","151,104","100,000","29,250"," $5,553 ", $256 ," $5,628 "," $1,745 ",28770,"30,093",11/1/16,,,,,
Nov-16," $11,250 ","365,358","214,272","151,086","100,000","29,250"," $5,530 ", $254 ," $5,593 "," $1,742 ",28770,"30,093",11/1/16,,,,,
Nov-16," $11,284 ","365,826","214,740","151,086","100,000","29,250"," $5,425 ", $251 ," $5,520 "," $1,708 ",29101,"30,314",11/1/16,,,,,
Nov-16," $11,200 ","365,874","214,740","151,134","100,000","29,500"," $5,485 ", $253 ," $5,572 "," $1,696 ",29101,"30,314",11/1/16,,,,,
Nov-16," $10,800 ","365,874","214,740","151,134","100,000","29,750"," $5,412 ", $251 ," $5,519 "," $1,708 ",29101,"30,644",11/1/16,,,,,
Nov-16," $11,354 ","366,456","215,130","151,326","100,000","30,000"," $5,544 ", $256 ," $5,633 "," $1,733 ",29101,"30,644",11/1/16,,,,,
Nov-16," $11,326 ","367,482","216,156","151,326","100,000","30,000"," $5,597 ", $258 ," $5,693 "," $1,766 ",29101,"30,644",11/1/16,,,,,
Nov-16," $11,554 ","367,950","216,624","151,326","100,000","30,000"," $5,725 ", $264 ," $5,804 "," $1,780 ",29322,"30,644",11/1/16,,,,,
Nov-16," $11,533 ","367,728","216,690","151,038","100,000","29,250"," $5,854 ", $264 ," $5,804 "," $1,773 ",29322,"30,644",11/1/16,,,,,
Nov-16," $11,514 ","367,722","216,684","151,038","100,000","29,750"," $5,865 ", $270 ," $5,937 "," $1,757 ",29322,"30,644",11/1/16,,,,,
Nov-16," $11,583 ","367,008","216,684","150,324","100,000","29,500"," $5,866 ", $268 ," $5,907 "," $1,745 ",29322,"30,644",11/1/16,,,,,
Nov-16," $11,028 ","367,050","216,684","150,366","100,000","29,700"," $5,690 ", $262 ," $5,775 "," $1,719 ",29322,"30,644",11/1/16,,,,,
Nov-16," $11,196 ","366,834","216,612","150,222","100,000","29,750"," $5,813 ", $264 ," $5,811 "," $1,731 ",29432,"30,644",11/1/16,,,,,
Dec-16," $11,157 ","367,008","216,612","150,396","100,000","29,750"," $5,788 ", $265 ," $5,828 "," $1,721 ",29432,"30,644",12/1/16,,,,,
Dec-16," $11,405 ","366,828","216,552","150,276","100,000","29,750"," $5,758 ", $262 ," $5,779 "," $1,715 ",29542,"30,644",12/1/16,,,,,
Dec-16," $11,590 ","368,724","218,448","150,276","100,000","30,750"," $5,945 ", $269 ," $5,934 "," $1,736 ",29542,"30,644",12/1/16,,,,,
Dec-16," $11,566 ","368,910","218,910","150,000","100,000","30,500"," $5,876 ", $268 ," $5,905 "," $1,712 ",29542,"30,644",12/1/16,,,,,
Dec-16," $11,362 ","368,850","218,898","149,952","100,000","30,700"," $5,779 ", $265 ," $5,835 "," $1,711 ",29983,"31,085",12/1/16,,,,,
Dec-16," $11,058 ","368,850","218,898","149,952","100,000","30,704"," $5,781 ", $263 ," $5,793 "," $1,731 ",29983,"31,085",12/1/16,,,,,
Dec-16," $11,422 ","368,772","218,898","149,874","100,000","31,455"," $5,822 ", $265 ," $5,840 "," $1,755 ",29983,"31,085",12/1/16,,,,,
Dec-16," $11,251 ","368,670","219,264","149,406","100,000","31,456"," $5,751 ", $263 ," $5,791 "," $1,736 ",29983,"31,085",12/1/16,,,,,
Dec-16," $11,337 ","368,598","219,264","149,334","100,000","31,207"," $5,678 ", $261 ," $5,748 "," $1,748 ",29983,"31,085",12/1/16,,,,,
Dec-16," $11,368 ","369,738","220,104","149,634","100,000","31,833"," $5,716 ", $261 ," $5,752 "," $1,753 ",30534,"31,967",12/1/16,,,,,
Dec-16," $11,250 ","371,406","222,126","149,280","100,000","31,962"," $5,724 ", $260 ," $5,733 "," $1,743 ",30534,"31,967",12/1/16,,,,,
Dec-16," $11,120 ","371,286","222,006","149,280","100,000","32,164"," $5,630 ", $257 ," $5,667 "," $1,724 ",30755,"31,967",12/1/16,,,,,
Dec-16," $10,826 ","371,400","222,120","149,280","100,000","32,215"," $5,487 ", $251 ," $5,533 "," $1,721 ",30755,"31,967",12/1/16,,,,,
Dec-16," $10,868 ","371,616","222,672","148,944","100,000","31,970"," $5,489 ", $252 ," $5,543 "," $1,729 ",30755,"31,967",12/1/16,,,,,
Dec-16," $10,772 ","371,712","223,224","148,488","100,000","32,221"," $5,501 ", $251 ," $5,529 "," $1,738 ",31085,"32,298",12/1/16,,,,,
Dec-16," $10,674 ","371,712","223,224","148,488","100,000","32,477"," $5,504 ", $251 ," $5,537 "," $1,738 ",31085,"32,298",12/1/16,,,,,
Dec-16," $10,354 ","371,568","223,152","148,416","100,000","32,728"," $5,456 ", $249 ," $5,493 "," $1,733 ",31416,"32,959",12/1/16,,,,,
Dec-16," $10,354 ","371,568","223,152","148,416","100,000","32,728"," $5,456 ", $249 ," $5,493 "," $1,733 ",31416,"32,959",12/1/16,,,,,
Dec-16," $10,354 ","371,568","223,152","148,416","100,000","32,728"," $5,456 ", $253 ," $5,575 "," $1,733 ",31416,"32,959",12/1/16,,,,,
Dec-16," $10,039 ","371,406","222,990","148,416","100,000","32,729"," $5,532 ", $252 ," $5,541 "," $1,716 ",31416,"32,959",12/1/16,,,,,
Dec-16," $10,067 ","371,280","222,912","148,368","100,000","32,483"," $5,470 ", $250 ," $5,517 "," $1,693 ",31416,"32,959",12/1/16,,,,,
Dec-16," $9,964 ","371,280","222,912","148,368","100,000","32,734"," $5,523 ", $252 ," $5,558 "," $1,704 ",31416,"32,959",12/1/16,,,,,
Jan-17," $9,964 ","371,280","222,912","148,368","100,000","32,734"," $5,523 ", $252 ," $5,558 "," $1,704 ",31416,"32,959",1/1/17,,,,,
Jan-17," $9,855 ","372,066","223,068","148,998","100,000","32,735"," $5,487 ", $251 ," $5,525 "," $1,698 ",31416,"32,959",1/1/17,,,,,
Jan-17," $10,165 ","371,724","223,032","148,692","100,000","32,736"," $5,629 ", $257 ," $5,671 "," $1,696 ",31526,"33,069",1/1/17,,,,,
Jan-17," $10,241 ","370,920","222,252","148,668","100,000","32,740"," $5,561 ", $256 ," $5,640 "," $1,710 ",31526,"33,069",1/1/17,,,,,
Jan-17," $10,191 ","370,920","222,252","148,668","100,000","32,741"," $5,569 ", $257 ," $5,665 "," $1,721 ",32408,"33,069",1/1/17,,,,,
Jan-17," $10,338 ","372,012","223,344","148,668","100,000","32,742"," $5,570 ", $257 ," $5,652 "," $1,735 ",32408,"33,069",1/1/17,,,,,
Jan-17," $10,562 ","371,964","223,344","148,620","100,000","32,993"," $5,736 ", $264 ," $5,809 "," $1,758 ",32408,"33,069",1/1/17,,,,,
Jan-17," $10,127 ","371,928","223,368","148,560","100,000","33,244"," $5,690 ", $264 ," $5,817 "," $1,763 ",33069,"34,502",1/1/17,,,,,
