"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Pacific island small states","PSS","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","1734608225303.43","1934059502147.47","2237036262962.7","2662421646718.8","3010743198723.38","3479743312270.99","3749031776492.04","4224616956986.82","5026372068032.9","5788057522341.81","6496336828237.96","6554812769023.06","6635830386374.26","6907876908913.24","7099854712916.13","7504825200626.27","9137892041003.63","10585733907577.4","11779895935029.2","12259848188754.4","13830035649410.4","14636856540356.2","15831426228612.9","15982836811072.1","17058172281438.4","18762001147769.2","18902753853514.6","18510994082061.1","18680422547930.9","19725406747816.3","20086542524958.2","20186350294696.3","21241645605865.3","23875037119876.7","26373249595550.9","27744244171363.6","29077072030667.1","31564814801544.9","33729488880832.2","32666737227180.2","33791054133272.8","36102849927138","36000732193329.3","36174612777792.6","36723634074226.6","34667100852249","35496601969408.4","36818073073512","","",
"French Polynesia","PYF","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4747252747.25275","5200549423.07692","5462088021.97802","5926098818.68132","5834615906.59341","5796153846.15385","6197252747.25275","5974175824.17582","6803846153.84615","7507692307.69231","9686813186.81319","13473351648.3516","18901923076.9231","23549175824.1758","29497802197.8022","34141483516.4835","37729395604.3956","41021703296.7033","47935989010.989","57868956043.956","64441208791.2088","68767857142.8571","68660164835.1648","69461813186.8132","","",
"Romania","ROU","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30886363636.3636","22006578947.3684","19344166666.6667","20047236842.1053","23234077945.6193","30590260698.4752","31312033733.3766","30420898437.5","37284925642.1812","31998239092.1542","31916348058.409","34319706823.578","38470488579.64","48880451807.2289","63668321230.5052","86007790781.4806","103322000711.997","144463109543.534","170960022231.927","137941265208.408","131808647219.862","142528012858.361","133831728274.033","143581087172.091","151229009912.815","134297476096.562","146259016554.986","166473041332.511","189365739801.096","",
"Russian Federation","RUS","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","397632890365.448","330595226982.794","359983364388.721","328674074074.074","236215496368.039","284031709791.984","276157060611.941","281481891682.357","280142812548.775","307018150388.937","206470891293.148","133456539398.863","159146818343.406","201810078848.132","238727272727.273","295148572918.024","398399861159.32","510465132723.339","654985105365.746","858792531898.924","1108261007769.72","922155990472.71","1070689774399.94","1384922215075.06","1520625944396.53","1641930326568.69","1470058522807.22","955738401679.092","915501842492.607","1116941593478.54","1106351766294.11","",
"Rwanda","RWA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","108999956","112000030","119400028","126599976","120000010","141399972","123348558.857143","155720018","169120020","188800041","212599992","217436426.420132","242549261.169318","268701885.083768","304479010.739042","542061759.500982","580338815.799646","659508383.271608","836984811.354384","994801080.162001","1202130089.38707","1387787788.70656","1334343435.41801","1415271900.71378","1448137294.24171","1574867855.79887","1783210326.64352","2071709815.93393","2311443036.21953","2350263938.4147","2392200702.23561","1848843297.84395","1969384235.01515","1943559710.06053","1119209881.81818","1387464537.46115","1462467495.2741","1926787063.50085","2045376750.52135","1911347452.95514","1824852282.36765","1709550445.50476","1730926033.28977","1868867582.37159","2059835587.21203","2529868814.92432","3026532221.71129","3467234050.33321","4534908833.10137","5087378381.09401","5483009046.51083","6130121862.74844","6842766611.68223","6959852219.79599","7447227201.64514","8080826924.53595","7823210244.7566","8326886386.00749","8786741627.7606","",
"South Asia","SAS","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","45397417954.3185","47935698226.6354","50597566795.1502","56606995864.9619","65077953030.3339","69974246882.6438","58172236919.5249","64473793697.4282","64701786162.8847","70716551649.5739","76732146260.3875","82713456348.1619","83035636230.5969","93029559063.0343","115842448782.679","121713931092.956","115313822180.038","132691457448.963","152748215419.856","171319895344.601","210196599720.568","217020948453.638","224040456853.618","237967601390.882","236841047352.152","253593211700.456","269724368209.725","294718459506.592","312510176048.461","308822993590.741","327546266920.442","289325042498.5","303167713629.222","301763571479.191","336092163540.434","370456285255.451","407314365256.41","427564419243.98","433921443290.632","468158730522.725","483324823771.096","496321746384.431","512131222373.985","585970699307.378","651744739731.465","740330001445.361","839193582702.805","1045662700605.87","1097141586513.66","1199642192429.1","1430900709279.82","1613595770655.54","1629829732853.68","1686706364608.63","1857655355265.65","1961847742375.47","2123599345559.04","2441730514529.74","2551848760736.72","",
"Saudi Arabia","SAU","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","2066705755.55556","2346111422.22222","2600888888.88889","2871757154.31934","3529965257.67226","5174553499.16365","8780845070.42253","14500227427.7917","21605099150.1416","33045303679.3282","44943228615.1312","59403713401.5711","67355036522.6801","84987139689.5787","95824922699.9592","96694356005.7887","93153802497.1623","88435946990.6129","77938698352.687","75886248331.1081","74303604806.4085","80934579439.2523","88639519359.1455","103262216288.385","101328170894.526","98457943925.2336","96936982643.5247","100454739652.871","107948998664.887","113010146862.483","108429333333.333","108349600000","117572979440","119081835280","119455226106.667","126528877066.667","137773866666.667","156602172346.615","181159412550.067","201807338225.484","231745333333.333","253021066666.667","277224000000","311952800000","356422133333.333","391268533333.333","439736800000","459985574960","442690331013.333","451864800000","479560000000","",
"Sudan","SDN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","1125666666.66667","1208000000","1297333333.33333","1372000000","1435666666.66667","1503000000","1494333333.33333","1633000000","1730000000","1853000000","2130333333.33333","2420333333.33333","2598000000","3091666666.66667","4139333333.33333","5038333333.33333","6155666666.66667","7980666666.66667","7173750000","8594750000","7303333333.33333","9488000000","8835555555.55556","7891846153.84615","9649928571.42857","11987666666.6667","14051875000","18245277777.7778","13773809523.8095","13904761904.7619","11204918032.7869","9911111111.11111","6157597535.93429","7837414312.6177","11236706146.4088","12545618522.9816","8632238727.21458","10635575680.6499","10292130179.2829","9860158146.9016","9666941350.34225","11005721414.7661","12344594508.3742","14392464326.7683","16809088945.7563","22834300069.7837","29782635044.8998","35437692822.7766","40567214142.1874","44104977319.1397","50799261361.6652","53125612465.3116","55231110719.2835","57548379183.4847","63648959228.8518","76706865575.7837","76446544424.2317","97377083520.3639","32162373805.2008","",
"Senegal","SEN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","839177259.01078","887382668.611568","929920580.167023","959218955.013697","1016554340.49926","1005618575.53012","1029097703.76355","1010455180.88153","1168353973.12833","1098855331.35127","1074238406.28985","1139118728.78517","1322625284.57839","1590777884.54862","1652626168.04536","2321387594.46194","2455835781.98592","2511281671.67853","2972178145.69715","3695199173.87513","4340456204.30767","3816508606.91966","3714432241.31887","3394718158.73237","3282110112.15059","3532805705.17481","5112549727.33676","5937463404.59365","6082759548.66227","6039434405.09244","7066020231.70072","6905009673.6379","7422577232.08653","7123838525.99178","4721149679.20841","5734126735.05515","6031360673.1197","5409288290.94004","5798306048.39243","5802663753.12226","5262542363.55901","5597444797.37422","6296064077.69888","7800818065.81999","9252881676.32307","10022001109.8301","10990971003.6583","13599997835.4436","16241012737.9019","15267046783.2294","15109248637.2272","16900544273.8947","16369712672.8434","17372948944.6199","17596958021.0956","15444091169.2376","16292186178.8758","18153916855.3409","20634757426.135","",
"Singapore","SGP","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","683294133.019731","759604076.832615","797824382.595061","853880831.046648","827028616.22893","869462955.703645","954854305.501111","1063047171.04404","1191852868.15628","1314582516.66013","1516856134.84908","1773487521.2335","2001540630.01934","2675235555.55556","3690770733.29535","3974886125.81559","4340614852.61249","4499716690.9503","5020947774.0428","5931618293.7555","7155338912.90352","8124089295.72202","9082027737.01898","9679906542.05607","10693942262.1865","11138812057.5688","11013181219.0355","12267704601.8187","14288888888.8889","16926505664.8778","19552222734.9638","23865354558.6107","27188643339.4721","31898811734.1255","37684758412.9894","43132707774.7989","47546595744.6808","48600282866.3793","41960623804.9713","44252330383.4808","50304002320.1856","51950773008.8743","53693007930.3027","55608540925.2669","60183232753.5203","63577925979.3319","71361948517.8425","83056134297.6577","96930171743.5861","95198487452.7329","110382838283.828","128089362378.757","136223813715.292","144799808199.473","148658274800.726","145836848996.218","148729569308.722","155832138460.424","165613730723.606","",
"Solomon Islands","SLB","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","773224999.327397","585825234.654041","526177631.714929","562498771.836743","568889730.958696","430861782.835467","319681850.277781","376969016.79426","455623580.658442","518864577.17327","","","","","","","","","","","","","",
"Sierra Leone","SLE","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","322235025.697452","314719874.11205","325079869.968052","330016141.793714","301320120.528048","319320127.728051","351960140.784056","360094067.353958","398360602.511045","418084577.29726","483248213.536327","597441212.71385","533050573.307933","612298299.171391","760333893.643032","922731960.225929","1091255477.23376","1088430678.97507","1253865095.06317","962112733.579798","968664714.436543","853474695.720455","418580648.769575","568330053.36579","841698954.296611","797017345.727517","560675721.477442","677321579.36401","632030436.523829","742583259.911894","797676836.543378","890617055.084746","976303899.207125","886811003.56597","685127909.951394","707795698.924731","764091104.63171","1176293331.31939","1359515483.5636","1466177435.15482","1464839151.51964","1634902559.6214","1821225647.29533","2119256027.54777","2546057210.45078","2563012336.56757","2232666430.43925","3123407523.07209","3801362146.35895","5729147786.71276","5415196519.82085","4781266941.52876","4209236946.46949","3870070579.02163","","",
"El Salvador","SLV","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","765760000","823000000","861480000","910960000","939160000","979600000","1024680000","1072480000","1222280100","1429120000","1564720000","1901120000","2232480100","2602120100","2843120000","3066799900","3185080000","3143281700","3273723700","3472079500","3675609300","3436989500","3750191400","3925188100","4159077000","4760153272.36649","5139227900","5672508200","6401371500","7291197400","8503287400","9360561900","9856813100","10220106100","10708274400","11476927200","12056299700","12389154600","12973837700","13701355500","14782960000","16240010000","17979200000","19248160000","18325780000","18996250000","20998420000","21984300000","22866650000","23181230000","23806450000","24148040000","24897340000","25867420000","",
"San Marino","SMR","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","171009864.396054","186773902.890439","213793865.202454","217223859.350456","239805809.997676","224950650.296098","247504519.452883","262484420.613476","270814375.113749","291985718.857143","301599853.714286","313567894.958337","380410183.235197","500023731.911168","447243996.822875","653216838.760921","677474007.942812","585949347.246377","573895036.464088","757152117.585302","681491230.464543","810906768.801522","873559597.051859","929387699.212862","964026432.037238","728961766.934189","904565140.890501","921164881.513968","970412521.698424","1167919569.13465","1031258889.6064","","","","","","","","","","","","","","","","","","","","","","","5154102425.12677","5344194928.09423","6433030817.4685","6732689259.71814","7593473601.59088","7890001266.83039","",
"Serbia","SRB","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15511158192.0904","19556983240.2235","23271349559.3931","17611995055.2299","17868327402.1352","6142342624.73898","11788944565.911","15618092403.0603","20234245138.5247","24004182839.0549","26127008205.1989","31276534049.7842","41460242757.0633","49779337263.4526","42755531913.0046","39569516614.7984","46537131784.4257","40932523845.3031","43961049285.5121","43087271916.9552","35038151333.4081","35308226521.1691","38384492603.3952","43854994903.9232","",
"Sub-Saharan Africa (excluding high income)","SSA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","174593198668.127","170348391752.729","176360970620.231","175137344628.552","172932799158.152","183934040174.691","215543703643.622","223051468175.857","212518216097.957","244041093951.101","253276314115.818","262382117838.19","250088633469.343","249524782356.215","284016635948.712","292958746392.899","306315961558.22","301877769935.909","296381266023.569","298787222201.08","298772214381.035","325632157115.758","409480110205.24","504045205389.985","588738773158.804","659233200759.819","819769101601.439","899811554431.414","911980804020.255","1067639552758.1","1194847437284.35","1243262185083.94","1390276894226.55","1444019625109.9","1374970915430.17","1279047107651.97","1363669327438.45","","",
"South Sudan","SSD","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7978769186.63033","7574248852.71452","9083691266.43238","9193710270.99364","12853220338.983","14760677966.1017","13746951694.9153","12519671494.3677","3152782414.42182","","","",
"Sub-Saharan Africa","SSF","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","174699200300.781","170463572473.82","176466988471.57","175227381231.92","173032797474.51","184058675359.513","215691110551.355","223221382558.274","212716573167.139","244319531217.576","253564678170.53","262727521471.258","250469881549.125","249885679257.853","284395333719.395","293296419969.934","306750319393.418","302366156256.793","296836880451.126","299260710079.743","299269835527.79","326137537529.025","410014191191.734","504702626724.558","589506659502.778","660093032310.647","820520281771.921","900627786025.415","912672924130.191","1068388125085.73","1195706207355.32","1244161697298.29","1391238301489.3","1445036530020.08","1375992851209.13","1280153033623.76","1364861094776.3","","",
"Small states","SST","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59630355036.6581","62019960577.7365","71238253699.3375","75299100493.9232","78684580639.0708","82015653205.3604","84130395852.2991","85391294310.415","86659997528.4471","92334734958.3989","107667945122.337","124808941712.32","142286393778.888","159998806204.196","188682935060.569","212492961682.42","207294943932.463","222209016247.74","245731535976.72","256241975568.503","275389164813.948","288089925304.71","278913562631.624","282988334205.679","301589844718.907","","",
"Sao Tome and Principe","STP","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1378795057.76871","1378506375.22769","1803278688.52459","1934061930.78324","2151599038.39149","","","","","","","","","",
"Slovak Republic","SVK","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9581692356.52616","10150492273.4578","11561701643.1621","12888540641.8365","14494616087.3176","18387281045.7516","20791038022.8137","20304945054.9451","22524207405.7501","22840334540.8055","21827907683.8032","23539823713.6465","26841634669.6781","35569081264.1084","43134185497.8892","46945146126.1037","53042216785.8487","62688143991.2401","74412572140.0322","71476162823.0064","69308764812.0645","74566249055.4965","70432519168.2024","73645671906.9089","75294067543.484","64916371366.6797","66492536784.8104","71092704914.6786","78648500816.3337","",
"Slovenia","SVN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12521108050.8475","9529107826.08696","9618219339.62264","10264923809.5238","11258048744.186","16416153052.9721","16434758144.4759","15610224939.976","16545042556.2608","17126025708.6355","15286610202.3246","15586515992.1027","17357556408.9776","21944918315.3997","25107795216.7414","26263475438.3783","27659980679.9649","32920947440.4599","38485844734.1438","37557510002.7785","36646458766.5669","39208902775.769","35726684440.8376","36065910838.8967","36430132754.8157","31070478187.2347","32198329910.028","33966815187.2519","37239080178.5266","",
"Sweden","SWE","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","26300069898.7087","29028788681.0121","34437194334.7892","41520294300.8266","46773320809.1183","58004542579.8372","64393994329.5301","70758412553.5523","78366036627.1993","92179355834.9467","105636899470.399","98083443595.2127","87224266147.7732","77786541691.1218","78549156858.2412","82183781029.5331","108455643677.354","132429763753.076","148275483091.787","153989655105.555","186556503598.702","202052117982.637","213746854356.262","163083613844.849","171119362363.919","192672956415.684","211516552341.187","192629634965.749","193037774060.051","195839707591.015","185439741546.79","170384835077.596","189875014121.248","238681102605.642","270409176883.615","275533714255.128","291430294651.812","333738533467.479","355732427060.733","315001045232.434","349775032549.896","402509518429.332","394086016281.143","422466989545.293","415067372028.128","352790415231.111","363950132319.291","378676535167.99","387427540657.09","",
"Eswatini","SWZ","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","27299454.0109198","34579308.4138317","35419291.6141677","38079238.4152317","42419151.6169677","48439031.2193756","65378692.4261515","73498530.0293994","61318773.6245275","77978440.4311914","76858462.8307434","92701342.2818792","97437231.689866","116570605.18732","113318616.629875","188776200.135226","188017479.300828","231140754.369825","257014719.411224","385008315.514374","514906779.661017","603890917.38932","549230981.764598","550937976.842294","491154341.489867","396945431.643349","408927789.934354","498919449.901768","552584121.398724","549510046.898235","1056127971.24415","1106750660.92058","1272248036.46564","1371249900.54167","1303365100.82235","1660052135.31471","1670797943.85132","1675216276.04167","1553226127.38093","1541533677.06032","1572452462.60699","1385957289.37984","1256724373.1441","1920504487.95061","2564105687.65868","2952158665.2619","3033070767.186","3189540551.28169","3151561032.29555","3476158608.40011","4535433713.05251","4777344369.31043","4690818587.08892","4320007912.91649","4115872925.63141","3751443690.28678","3756188708.36166","4532416070.43753","","",
"Sint Maarten (Dutch part)","SXM","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","37984153.0556645","41290615.1999878","49593909.1230845","93010035.307969","107369425.622442","127665807.610964","134695824.159359","127814095.77047","113516806.29208","121847404.570022","145674332.008145","171910458.467603","193329081.710432","216588977.483127","293709831.550151","304274667.725408","357289287.178586","387571166.650584","369081055.421496","390432390.43239","353769693.555202","445058989.714104","494384371.258623","463303696.771174","480170832.020722","502867554.417414","513296897.810219","550066306.219564","","","841043516.8578","746005670.710779","811008765.808061","693074688.278386","752332653.839142","858896696.551167","899624669.57779","961677395.054007","1017193883.80026","1022235516.21967","1106275938.61651","1191919986.28143","1372051423.94833","",
"Syrian Arab Republic","SYR","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","796438033.732794","853558286.346741","925629308.139584","1066676903.45769","1212976146.85207","1312373176.62735","1243304285.06837","1428102231.0546","1553574821.99361","1978197499.08328","1909740576.82688","2310746239.95083","2593605675.03399","2944091808.12229","4341960947.36407","5897145454.49326","6281764490.52018","6603343721.64512","8139251678.60334","8889160541.11293","11563829057.6832","14409774990.7499","14055083929.4753","15595187447.1903","15187690030.3673","14389162065.7305","11644611672.2142","10647358137.3955","9924868790.48424","8635175524.14545","10224358155.9893","11644375000","11689835565.0981","11924429360.1614","8337680000","9078882235.52894","11398083832.3353","11681031451.3619","11900989440.3846","12843468992.2481","14645082708.8131","15455674604.197","15499529019.9268","16128225970.3312","19959326732.6733","22983697318.0077","25759589442.8153","28845214257.1085","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","253947718.55098","270613874.255457","305580528.162873","307022967.594943","331360123.592746","351012482.581555","351740049.761102","350370178.154045","355179417.814497","362415682.974756","371029144.976949","392565111.424063","461946104.370152","536052210.624694","520892452.275447","711505261.966192","734740684.418718","812520083.32356","968840679.224068","","","","826020395.140296","828285224.242929","930177345.542996","1128517543.80088","1185874203.94746","1256229185.83738","1532117455.69209","1503845973.50639","1872010492.17339","1907737191.11443","1924529220.39897","1501321651.94132","1204780867.30894","1421340827.69773","1460105944.18089","1435486253.00555","1672911244.61354","1537437923.65459","1309116488.2876","1619435347.93875","2798865415.36858","2229785840.95707","3331814762.22674","4598686267.85203","5830170389.5331","6341577820.12023","7559149968.74758","7088323967.04436","7697041915.33223","9050963548.98137","8971705590.75121","9876230375.67808","10378194100.0981","8588796550.00131","8031093805.44822","8428349962.36007","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","53761900430.8781","57548100423.7715","54910392010.7852","57046945635.9822","60972282860.643","65716450601.5063","71242252436.1237","73698795452.2198","75762003202.6946","81717557533.7573","85564229540.742","90687762996.7769","104366839732.441","128849024509.053","146714278009.305","163682695367.529","172396888853.685","194207648159.043","186461329902.355","214765581447.331","253357110402.095","280899421896.174","299482665105.829","304892951044.24","325905476309.573","355719189367.332","347339150525.879","324221358074.614","365518317791.055","413470636975.206","446550923282.931","477612877265.714","523281260439.242","558845691486.778","668671572175.412","830470043657.405","961179899011.7","986494567143.051","903043670855.574","1033603577170.73","1127727341770.14","1186337742455.47","1307818918925.14","1430443130526.92","1594269112112.55","1813581956769.33","2122916538927.56","2608197284972.34","3219043689872.64","3494552194434.62","4129558655618.83","5104167912206.87","5776547489299.8","6392184603088.47","6906950609819.11","7353829412136.42","7633369537895.9","8187827952414.36","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","740012737272.271","848018148553.082","775594121542.741","635793992941.969","725938396371.315","654775261765.962","716297836277.328","741547928916.319","785255471513.093","750820036330.362","645168052547.286","671244541317.531","689573583940.379","785570931385.014","961798573490.4","1219374171721.95","1508445013342.53","1788150669023.33","2288470573574.75","2832414329930.08","2387519985624.2","2703125878260.5","3173907070012.83","3344418256560.65","3611417697732.45","3400490625027.51","2640524226987.76","2574474091788.39","2849271644847.16","2874081212392.74","",
"Togo","TGO","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","108626085.920967","104933816.385136","112791768.956782","131209803.507031","133445921.922138","143640171.891966","164162990.722831","178520892.809742","184038756.737128","196064633.640636","188077274.820724","212538185.588501","263555772.463016","317589128.140798","260576543.789963","510048630.76371","460551459.40268","595889701.916764","496330918.003917","690409419.635806","873250552.348641","797846410.887218","716358816.005658","617740768.265865","625233587.446994","701882867.941495","985313850.269372","1145883777.88263","1281189566.02726","1253547798.91307","1388892314.76122","1457724965.96149","1583013431.84791","1236367896.74908","871218553.085015","1163293134.46662","1349526661.58931","1492101427.28058","1542548324.11733","1525664131.06662","1261607072.59497","1313760692.6512","1423595722.28052","1693010131.44694","2013002813.06598","2141344030.09395","2210555057.7454","1819782248.42614","","3087770875.18211","3135952354.33909","3568946475.91764","3466103954.12898","3879164035.30079","4271241770.57735","3948238015.24898","3969329597.8032","4134728130.78836","4556499909.94236","",
"Thailand","THA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","2108885930.37419","2284978915.77708","2539846743.29502","2727220355.25684","2937067307.69231","3216730769.23077","3651490384.61538","4114951923.07692","4500913461.53846","4834711538.46154","5758076923.07692","5889375000","6546971153.84615","8328876222.45213","10611972456.5769","11903352912.0235","13513365130.5631","15430708672.9967","18172904342.5239","21099373619.5388","25151784493.368","27195835090.0992","28050225868.5832","31223212072.991","32108979077.3032","29466878260.9016","31953731905.1367","36088139704.8533","41184554378.7237","46975371566.4151","56294971761.3492","63063902997.241","72074519391.6559","81149583721.7018","92679284294.2346","105886446827.639","115848745398.083","97744314395.6664","73593161409.4982","84561389126.1633","85579804446.5718","83578712591.629","92439123745.0565","104398837158.849","119278213134.97","131564143301.484","150692360487.831","174789299557.914","198086079733.92","194509242893.559","231870623025.529","256246027607.513","275547065768.858","288363112673.306","282376523254.454","273446421219.527","275266684421.074","296386926263.561","327733904463.606","",
"Tajikistan","TJK","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","570075622.60049","610088280.882442","879250720.641312","709983079.526227","651185843.855593","1203443729.07546","968254968.492487","718648316.717237","980102731.641514","1141144025.17999","1428593094.66257","1983100488.13331","2385034974.01014","2747574581.61533","4514771241.83007","6239746990.41012","5799551017.45239","6898492806.57685","8116502537.85085","9749245414.44161","10975861634.6921","10680715327.2845","8711946909.83434","7285271258.47085","7173585038.07151","","",
"Turkmenistan","TKM","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2251369665.09511","2488895987.24317","2235315462.64273","1597417225.26253","2368429901.96078","2615746917.842","4234759810.82713","5200513478.46225","4962522005.44465","4519124480.36951","5816248545.96623","8543266342.0335","4385060561.40351","2749094210.52632","4216896701.75439","7391154701.75439","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","61098840140.4945","63831015453.2631","74496697653.3624","74923393796.9923","82126477260.2869","86038542394.5723","95491257202.5165","98539756161.9525","106675360879.158","117228317727.608","128148548695.776","144932690772.025","162743354148.702","211525235035.186","273232348212.132","283514824806.325","317127127657.605","346529606357.553","394754417766.956","473187071291.5","564069644269.349","655220658373.786","613840123506.972","540114957986.005","524715395090.435","533345674089.211","562374001066.061","572890116905.321","646766069944.151","697333483506.875","870765255130.584","1106529834132.91","1056423608442.56","1200568592718.02","1359601293412.68","1487835381778.78","1617299684724.53","1768749297563.91","1781591204765.62","1593018144255.97","1746299735052.66","1714041898454.69","1509523662832.13","1540410547154.3","1730112551135.08","2105824235192.67","2444398344509.79","2895792000121.69","3390229393011.21","3283380315362.78","4005282235550.95","4565096081604.58","4660323307298.71","4852980763111.13","5040395678299.83","4351574900005","4254000498125.17","4717481591755.5","4527726519688.26","",
"Timor-Leste","TLS","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","810508339.362394","1043461119.45725","1112036288.411","913543366.370857","772599418.075353","668456699.771496","763632715.521851","1031869702.66917","1201261964.31183","1384740481.24265","1539401683.33419","1626462675.84761","1777230332.48216","1768046935.03831","1888228430.98765","1868619481.08824","1917618552.00087","1898632716.26089","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","231101909656.079","235269864877.234","264285398437.611","296355070287.891","313176167274.488","330497483265.911","330409270851.161","329210815697.618","341198915194.409","325444173260.613","348256603314.928","389409758179.217","435731803555.889","498260726876.005","608369315434.981","730466848349.985","816545229502.847","902593722638.321","1033020054455.38","1172797847807.54","1150335241380.67","1186062729692.28","1154829317646.45","1185733136538.48","1130275399840.47","","",
