,results,K
2013-08-30,4959.0095778105815,19
2013-09-02,4987.69877750541,19
2013-09-03,4982.468036965396,19
2013-09-04,5078.593842757845,19
2013-09-05,5256.492750046247,19
2013-09-06,5404.02673567703,19
2013-09-09,5617.162116164582,19
2013-09-10,5687.036266694614,19
2013-09-11,5713.438079448672,19
2013-09-12,5670.354051316027,19
2013-09-13,5663.897230435078,21
2013-09-16,5605.988046732409,19
2013-09-17,5543.709335449388,19
2013-09-18,5456.824907468719,19
2013-09-19,5326.588055946279,19
2013-09-20,5137.02838991306,19
2013-09-23,4820.20618719012,21
2013-09-24,4492.16289119468,21
2013-09-25,4368.4461140665,21
2013-09-26,4234.706064274485,21
2013-09-27,3971.594416171636,21
2013-09-30,3665.243631535437,19
2013-10-01,3433.304381427856,19
2013-10-02,3165.083776609846,19
2013-10-03,2999.687524393516,19
2013-10-04,2952.264686448167,19
2013-10-07,2908.4397868810165,19
2013-10-08,2838.3962199955918,19
2013-10-09,2726.3497294822982,19
2013-10-10,2706.4553913824607,19
2013-10-11,2645.970241552632,19
2013-10-14,2596.060286488248,19
2013-10-15,2524.549078203355,19
2013-10-16,2017.262157460038,1
2013-10-17,1356.424642003472,1
2013-10-18,1338.3029901214152,1
2013-10-21,1482.9314843348902,19
2013-10-22,1266.737001125908,19
2013-10-23,1125.4102179995816,19
2013-10-24,1081.5566420516454,19
2013-10-25,1071.5952943292978,27
2013-10-28,1060.6605978483908,31
2013-10-29,1056.4215591222649,33
2013-10-30,1055.411845221054,33
2013-10-31,1054.7720649088399,33
2013-11-01,1057.364445570587,33
2013-11-04,1059.7219472666504,27
2013-11-05,1054.5245531610933,33
2013-11-06,1054.6597417668415,33
2013-11-07,1055.805032990321,33
2013-11-08,1059.0536577091711,33
2013-11-11,1058.7634677178025,33
2013-11-12,1061.393021811144,33
2013-11-13,1068.4773637078176,33
2013-11-14,1073.1183796759249,33
2013-11-15,1078.9683966117877,27
2013-11-18,1101.306740814577,27
2013-11-19,1128.2647621628685,21
2013-11-20,1183.4427592644615,19
2013-11-21,1294.235977884977,19
2013-11-22,1440.6533674317836,33
2013-11-25,1602.0681875160124,33
2013-11-26,1736.974057954217,33
2013-11-27,1869.7037376164328,35
2013-11-28,1975.1421379366475,41
2013-11-29,2071.0368969831793,41
2013-12-02,2156.952795820187,43
2013-12-03,2248.8245413968275,43
2013-12-04,2359.185492309128,41
2013-12-05,2534.548297728422,43
2013-12-06,2648.4028067845393,43
2013-12-09,2741.796383451281,43
2013-12-10,2797.4798092242804,43
2013-12-11,2659.9295551041346,1
2013-12-12,2406.5054269038665,1
2013-12-13,2800.770403260508,1
2013-12-16,2694.4371665661856,1
2013-12-17,2300.7599320653258,1
2013-12-18,2276.600923324609,1
2013-12-19,2166.619612784301,1
2013-12-20,2160.751833990163,1
2013-12-23,1960.0237833759634,1
2013-12-24,1913.3368197303446,1
2013-12-25,1857.0068174102237,1
2013-12-26,1785.3477992671253,1
2013-12-27,1570.0314684633074,1
2013-12-30,1399.22130043942,1
2013-12-31,1312.6731070036603,1
2014-01-01,1302.405161019241,1
2014-01-02,1302.6498202939422,1
2014-01-03,1291.1685333216021,1
2014-01-06,1334.3961645258137,1
2014-01-07,1392.120654200831,1
2014-01-08,1461.4299554892687,19
2014-01-09,1478.188864630416,19
2014-01-10,1480.399464201575,1
2014-01-13,1476.7745615881456,1
2014-01-14,1421.3787621118263,1
2014-01-15,1255.3947281540788,1
2014-01-16,1204.5857300185774,1
2014-01-17,1159.0573164711716,1
2014-01-20,1156.835635007613,1
2014-01-21,1156.6574511875706,1
2014-01-22,1188.592904834826,1
2014-01-23,1183.4455874570547,1
2014-01-24,1173.6102181973938,1
2014-01-27,1243.4564098790763,21
2014-01-28,1301.2295433392044,21
2014-01-29,1374.404283076331,21
2014-01-30,1468.2443760106637,21
2014-01-31,1657.6695688329646,33
2014-02-03,1838.027305854192,33
2014-02-04,2022.3478332786071,43
2014-02-05,2144.6189986011304,45
2014-02-06,2261.717072864895,53
2014-02-07,2381.633177146436,55
2014-02-10,2471.223553338386,55
2014-02-11,2524.158061236509,55
2014-02-12,2526.159411704675,57
2014-02-13,2530.697072888579,57
2014-02-14,2489.4669835669397,59
2014-02-17,2485.1707186651433,59
2014-02-18,2371.0378695750055,53
2014-02-19,2254.668672462801,55
2014-02-20,2074.4895579028585,45
2014-02-21,1909.9302913258002,43
2014-02-24,1794.899698500625,47
2014-02-25,1759.799330909062,47
2014-02-26,1733.4014375822467,43
2014-02-27,1715.530704261879,47
2014-02-28,1649.5320126453512,47
2014-03-03,1565.2386748073982,47
2014-03-04,1477.9592686620208,47
2014-03-05,1434.8203396860085,47
2014-03-06,1426.492686560696,47
2014-03-07,1455.3340229003327,47
2014-03-10,1503.3333924806852,49
2014-03-11,1489.5732979535674,49
2014-03-12,1446.3676806185174,47
2014-03-13,1427.8015295689283,47
2014-03-14,1466.1715058241043,47
2014-03-17,1475.9563889288106,47
2014-03-18,1449.339549395115,47
2014-03-19,1393.8752871581357,47
2014-03-20,1398.1836267189929,47
2014-03-21,1472.4810209609702,49
2014-03-24,1564.6031802499149,49
2014-03-25,1604.4382297556162,51
2014-03-26,1607.7780427217049,51
2014-03-27,1610.919510597903,53
2014-03-28,1531.0801348975858,53
2014-03-31,1410.5419695921844,53
2014-04-01,1249.772310438009,53
2014-04-02,1146.022338162468,55
2014-04-03,1093.0765717576455,55
2014-04-04,1044.5844985597078,53
2014-04-07,1014.0858950126111,53
2014-04-08,951.4075763632262,53
2014-04-09,917.9083384486603,53
2014-04-10,884.2152002662383,53
2014-04-11,862.4380262620392,55
2014-04-14,837.4432420324327,55
2014-04-15,827.3526742940041,59
2014-04-16,822.3807898916132,59
2014-04-17,827.5206188200973,59
2014-04-18,824.4701194950661,59
2014-04-21,833.8052332385708,59
2014-04-22,840.8683642488644,59
2014-04-23,849.3036856375717,59
2014-04-24,860.157429109953,59
2014-04-25,885.5469694713528,59
2014-04-28,923.7999693249782,59
2014-04-29,960.5521127916367,59
2014-04-30,997.0368937979125,59
2014-05-01,1062.99486615464,59
2014-05-02,1121.9112615976007,59
2014-05-05,1181.6718561672033,55
2014-05-06,1311.667769573059,55
2014-05-07,1400.420163673587,53
2014-05-08,1500.1234994210502,55
2014-05-09,1593.8879529591484,55
2014-05-12,1682.4389821610282,55
2014-05-13,1764.848271512901,55
2014-05-14,1797.3740106585826,57
2014-05-15,1816.768581616613,57
2014-05-16,1862.7200135584603,55
2014-05-19,1879.006934778913,55
2014-05-20,1827.1474496134977,55
2014-05-21,1774.849635019865,55
2014-05-22,1716.7673338591476,55
2014-05-23,1645.793853625238,55
2014-05-26,1576.083390885569,55
2014-05-27,1509.557869328413,55
2014-05-28,1462.3086547035891,55
2014-05-29,1412.1603347708372,55
2014-05-30,1350.624278958612,55
2014-06-02,1316.524616431612,57
2014-06-03,1301.3961412920762,57
2014-06-04,1290.404067390791,57
2014-06-05,1280.7752791572098,59
2014-06-06,1287.8881154845283,59
2014-06-09,1317.3546005302337,59
2014-06-10,1343.6368337043682,59
2014-06-11,1376.6408637638415,57
2014-06-12,1384.5677825291014,57
2014-06-13,1396.723375376146,57
2014-06-16,1413.1130321493858,57
2014-06-17,1408.402489283067,59
2014-06-18,1400.7617466665697,55
2014-06-19,1404.3406214396418,57
2014-06-20,1406.5694446280133,57
2014-06-23,1377.814164210649,55
2014-06-24,1378.0921246578848,57
2014-06-25,1375.473218529944,57
2014-06-26,1366.5185715883795,45
2014-06-27,1345.2747809488612,19
2014-06-30,1263.0727348927783,19
2014-07-01,1209.6040268671156,19
2014-07-02,1163.6042399451205,19
2014-07-03,1151.2422805872416,19
2014-07-04,1137.340503960744,19
2014-07-07,1125.4740521595718,23
2014-07-08,1109.6514669160163,29
2014-07-09,1119.304405632654,29
2014-07-10,1139.3460750939287,29
2014-07-11,1164.6685700854036,29
2014-07-14,1187.2533865688736,29
2014-07-15,1210.0862683225826,29
2014-07-16,1239.4555304186094,29
2014-07-17,1264.7984482438646,29
2014-07-18,1292.5184934363976,33
2014-07-21,1312.3629676381024,29
2014-07-22,1333.9040568410894,35
2014-07-23,1355.3659781871277,35
2014-07-24,1380.8167808082692,35
2014-07-25,1406.1399269199994,35
2014-07-28,1451.982414255995,35
2014-07-29,1477.1507080439635,35
2014-07-30,1508.1916102612456,35
2014-07-31,1547.9990510012806,35
2014-08-01,1583.325909871888,35
2014-08-04,1632.228486950314,35
2014-08-05,1682.8830378599475,35
2014-08-06,1733.2973564780596,35
2014-08-07,1785.4035677828435,35
2014-08-08,1829.5518026535321,37
2014-08-11,1838.6840078465495,35
2014-08-12,1888.1640528981723,35
2014-08-13,1925.2735430809641,35
2014-08-14,1992.193325021,35
2014-08-15,2025.6108802515873,37
2014-08-18,2064.021753021417,37
2014-08-19,2111.394124547097,35
2014-08-20,2156.062779284404,35
2014-08-21,2188.9301594179815,35
2014-08-22,2265.3001334119617,35
2014-08-25,2468.782942934767,35
2014-08-26,2612.113508253442,59
2014-08-27,2728.3990694246845,35
2014-08-28,2757.2128308053084,59
2014-08-29,2784.5962549601304,59
2014-09-01,2808.868206632037,59
2014-09-02,2865.707027862012,59
2014-09-03,2904.18345639248,59
2014-09-04,2920.314540366428,59
2014-09-05,2927.350777871054,59
2014-09-08,2964.573880690912,59
2014-09-09,2955.083284207402,59
2014-09-10,2934.4750410112742,37
2014-09-11,2843.8352392671677,37
2014-09-12,2795.8004661850687,37
2014-09-15,2795.6072216321027,37
2014-09-16,2758.4376512417307,35
2014-09-17,2709.468613239303,33
2014-09-18,2665.341107468331,33
2014-09-19,2663.0475288603475,35
2014-09-22,2634.5123172610806,35
2014-09-23,2631.87835884437,33
2014-09-24,2630.7041507552694,35
2014-09-25,2603.341534844674,35
2014-09-26,2600.032151110432,35
2014-09-29,2614.3964458748037,35
2014-09-30,2619.6065742652218,35
2014-10-01,2585.0194725853976,35
2014-10-02,2586.6111010244244,35
2014-10-03,2599.620803331447,35
2014-10-06,2624.8153099478923,35
2014-10-07,2614.113505381791,35
2014-10-08,2619.8881173358045,35
2014-10-09,2622.7683166647507,35
2014-10-10,2594.573932074968,35
2014-10-13,2561.6614487400234,35
2014-10-14,2560.7455234757967,35
2014-10-15,2537.5397071404755,35
2014-10-16,2518.7962471946594,35
2014-10-17,2504.1944656845903,35
2014-10-20,2487.8793093797485,35
2014-10-21,2489.7676010920954,35
2014-10-22,2495.4865439760824,35
2014-10-23,2497.879964973747,35
2014-10-24,2497.1346780748386,35
2014-10-27,2497.915022773473,35
2014-10-28,2503.114803018252,35
2014-10-29,2509.143221602602,35
2014-10-30,2521.5851746141475,23
2014-10-31,2547.3923395575116,23
2014-11-03,2572.672806708162,23
2014-11-04,2603.355358950856,23
2014-11-05,2660.527217324793,23
2014-11-06,2713.1909442423225,25
2014-11-07,2776.734372131176,23
2014-11-10,2840.571964596912,23
2014-11-11,2909.981885606426,25
2014-11-12,2957.139271908815,23
2014-11-13,3026.817136807972,23
2014-11-14,3094.2015220390163,23
2014-11-17,3164.8808569367725,23
2014-11-18,3245.722851925687,23
2014-11-19,3316.148167893584,23
2014-11-20,3375.0609655369144,23
2014-11-21,3454.154778635656,23
2014-11-24,3549.2623046924377,23
2014-11-25,3619.5901883216748,23
2014-11-26,3685.1388550625593,23
2014-11-27,3706.602503418424,23
2014-11-28,3761.3485072004282,23
2014-12-01,3788.1625682482345,23
2014-12-02,3817.5216010706686,23
2014-12-03,3856.5524267364444,23
2014-12-04,3880.404532450885,23
2014-12-05,3871.97545946016,11
2014-12-08,3927.3576399582726,11
2014-12-09,3960.7522424355902,11
2014-12-10,4021.4934047990832,23
2014-12-11,4092.259368680516,23
2014-12-12,4110.055412524807,23
2014-12-15,4135.491181739605,23
2014-12-16,4195.0579089274615,23
2014-12-17,4192.980967290383,23
2014-12-18,4242.001702657672,23
2014-12-19,4250.599684544699,23
2014-12-22,4257.878869321144,23
2014-12-23,4303.3687089523155,23
2014-12-24,4337.157451677764,23
2014-12-25,4391.645191346811,23
2014-12-26,4427.601763676699,23
2014-12-29,4447.600718409593,23
2014-12-30,4475.8219903693,23
2014-12-31,4501.9441475145795,25
2015-01-01,4507.109000864397,25
2015-01-02,4537.830162967676,25
2015-01-05,4607.710650275847,25
2015-01-06,4663.487623136909,23
2015-01-07,4707.400142008272,25
2015-01-08,4751.771992873778,25
2015-01-09,4785.501678605593,25
