,results,K
2012-06-05,2911.5988014476848,59
2012-06-06,2925.6668965471854,59
2012-06-07,2925.522236502371,59
2012-06-08,2951.59080596302,59
2012-06-11,2965.2041680673537,59
2012-06-12,2902.308046981963,59
2012-06-13,2833.071161220504,59
2012-06-14,2742.941409351914,57
2012-06-15,2684.341242525237,57
2012-06-18,2626.703025164388,57
2012-06-19,2564.929028183308,57
2012-06-20,2546.736409412766,57
2012-06-21,2481.974015964244,57
2012-06-22,2446.646962318843,57
2012-06-25,2329.69802749961,57
2012-06-26,2233.3203229561695,59
2012-06-27,2114.5723078215183,57
2012-06-28,2045.8142512769043,57
2012-06-29,1988.8436794186225,59
2012-07-02,1953.4379547017104,59
2012-07-03,1957.7404783608256,59
2012-07-04,1927.6888580552018,59
2012-07-05,1889.075222806211,59
2012-07-06,1863.9971855270715,59
2012-07-09,1857.8500977556266,59
2012-07-10,1840.8675178575372,59
2012-07-11,1861.3609624410942,59
2012-07-12,1884.1652193907769,59
2012-07-13,1906.1138524132205,59
2012-07-16,1929.6246750690827,59
2012-07-17,1936.322208297587,59
2012-07-18,1983.9299870395228,59
2012-07-19,2020.6595203921747,59
2012-07-20,2069.4511568640683,59
2012-07-23,2092.074944358535,59
2012-07-24,2114.4878027166387,59
2012-07-25,2167.8882776019236,59
2012-07-26,2205.54329476743,59
2012-07-27,2213.564635615628,59
2012-07-30,2204.8379777440036,59
2012-07-31,2193.5606260705813,59
2012-08-01,2209.021328735781,59
2012-08-02,2182.446650430497,59
2012-08-03,2114.6228615302252,59
2012-08-06,2084.1713653929255,59
2012-08-07,2002.7551589841191,59
2012-08-08,1948.2378856480657,59
2012-08-09,1943.007321833313,59
2012-08-10,1983.0129945282586,59
2012-08-13,2052.8721557687013,59
2012-08-14,2134.397369480834,59
2012-08-15,2244.119116746451,59
2012-08-16,2295.414265295598,59
2012-08-17,2369.758878350381,59
2012-08-20,2400.451716552101,59
2012-08-21,2436.5313856221915,59
2012-08-22,2467.5397528414355,59
2012-08-23,2545.4485033254905,59
2012-08-24,2597.084408258694,59
2012-08-27,2659.9878967625295,59
2012-08-28,2685.3272884739,59
2012-08-29,2716.858048268674,59
2012-08-30,2694.0630555006305,59
2012-08-31,2621.2035287478434,59
2012-09-03,2521.197748926993,59
2012-09-04,2425.958704471314,59
2012-09-05,2313.7437306404263,59
2012-09-06,2174.995534599198,59
2012-09-07,2058.4514076835494,59
2012-09-10,1970.4722773935512,59
2012-09-11,1884.2054545950093,59
2012-09-12,1795.4441033252651,59
2012-09-13,1759.459690275336,59
2012-09-14,1737.925837676995,59
2012-09-17,1716.4941463771754,59
2012-09-18,1688.6095104126907,59
2012-09-19,1694.7092331324839,59
2012-09-20,1739.326789741412,59
2012-09-21,1757.349826691249,59
2012-09-24,1770.4309150776378,59
2012-09-25,1758.5816492533618,59
2012-09-26,1769.119430411161,59
2012-09-27,1803.7705749173808,59
2012-09-28,1845.3953041632685,59
2012-10-01,1865.0705247847193,59
2012-10-02,1870.5861233999353,59
2012-10-03,1881.8154022803374,59
2012-10-04,1812.9511156734745,59
2012-10-05,1843.5327856051472,59
2012-10-08,1841.46819367704,59
2012-10-09,1837.5410689430933,59
2012-10-10,1804.8325528573275,59
2012-10-11,1779.7563296609267,59
2012-10-12,1753.3980522351378,59
2012-10-15,1734.7504096575678,59
2012-10-16,1755.0441323087423,59
2012-10-17,1797.7783517169453,59
2012-10-18,1820.8241016072786,59
2012-10-19,1860.0721165132572,59
2012-10-22,1948.501551117876,59
2012-10-23,2067.553490964854,59
2012-10-24,2144.630294316097,59
2012-10-25,2242.8750606848444,59
2012-10-26,2316.680259436788,59
2012-10-29,2384.9708978901112,59
2012-10-30,2462.1847865172736,59
2012-10-31,2549.6297680280563,59
2012-11-01,2584.654182324934,59
2012-11-02,2610.949905838007,59
2012-11-05,2577.576251372668,59
2012-11-06,2568.106683438147,59
2012-11-07,2549.5458625812475,59
2012-11-08,2526.3641343449617,59
