,results,K
2012-09-24,4133.150031590456,59
2012-09-25,4160.942815720723,59
2012-09-26,4160.429641502939,59
2012-09-27,4161.191111852208,59
2012-09-28,4127.081176397645,59
2012-10-01,4113.374418390908,59
2012-10-02,4141.921416660076,59
2012-10-03,4178.993538350038,59
2012-10-04,4255.66803918821,59
2012-10-05,4245.381302980528,59
2012-10-08,4239.483915881862,59
2012-10-09,4224.828400367987,59
2012-10-10,4278.66255311001,59
2012-10-11,4278.116090702519,59
2012-10-12,4264.586164421111,59
2012-10-15,4217.400953906725,59
2012-10-16,4184.77844672153,59
2012-10-17,4146.059334568739,59
2012-10-18,3804.718016835834,1
2012-10-19,3508.4786973396986,1
2012-10-22,3111.0209229888574,1
2012-10-23,2999.0298247608234,1
2012-10-24,2997.0805856872275,1
2012-10-25,2975.62384904227,1
2012-10-26,2976.074278706069,1
2012-10-29,2988.528152252767,1
2012-10-30,2944.309244354873,1
2012-10-31,2791.182638763197,1
2012-11-01,2856.870501339887,1
2012-11-02,2884.2489894685336,1
2012-11-05,2992.4842468789593,3
2012-11-06,3036.26678574972,1
2012-11-07,3161.8175983762058,1
2012-11-08,3217.105135023778,59
2012-11-09,3242.834558945207,1
2012-11-12,3309.2990943995724,1
2012-11-13,3430.3098475180395,1
2012-11-14,3435.618538507498,1
2012-11-15,3581.598860156046,1
2012-11-16,3487.083911589997,1
2012-11-19,3591.9728202896754,1
2012-11-20,3572.767621345163,1
2012-11-21,3640.0239947478112,1
2012-11-22,3747.0895077416103,1
2012-11-23,3766.9881191992063,1
2012-11-26,3779.6948640405476,1
2012-11-27,3797.758646693263,1
2012-11-28,3859.750705978063,1
2012-11-29,3792.068610898975,1
2012-11-30,3777.9785425323657,1
2012-12-03,3637.6911740774813,1
2012-12-04,3662.6660320267933,1
2012-12-05,3488.7346276783996,1
2012-12-06,3378.4264188505626,1
2012-12-07,3356.5699754121374,1
2012-12-10,3321.1563008572934,1
2012-12-11,3459.7248353784703,1
2012-12-12,3437.161628229167,1
2012-12-13,3290.416844509847,1
2012-12-14,3264.473831085673,1
2012-12-17,3250.7626216026815,1
2012-12-18,3165.294084512308,1
2012-12-19,3075.28840316226,1
2012-12-20,3036.408732327413,1
2012-12-21,2901.2694772347845,1
2012-12-24,2984.930668506247,1
2012-12-25,2949.516539782117,1
2012-12-26,3022.2774319634395,1
2012-12-27,3051.5229532156864,1
2012-12-28,3053.3156631416614,1
2012-12-31,3081.019374395462,1
2013-01-01,3057.6802816159966,1
2013-01-02,3198.7352729822646,3
2013-01-03,3288.1970157989213,13
2013-01-04,3297.5535503102938,13
2013-01-07,3381.572054489448,13
2013-01-08,3455.3745891273693,13
2013-01-09,3509.2254823994035,13
