,results,K
2014-04-01,3774.7835029586045,55
2014-04-02,3700.548276997414,55
2014-04-03,3680.0704742689545,55
2014-04-04,3665.1165948667594,57
2014-04-07,3625.5602022246753,57
2014-04-08,3546.5389426392644,57
2014-04-09,3478.469928782139,57
2014-04-10,3419.530223464328,57
2014-04-11,3381.072953504134,55
2014-04-14,3334.93263866935,55
2014-04-15,3301.7555172935677,55
2014-04-16,3283.099362815581,55
2014-04-17,3270.4177145854087,55
2014-04-18,3263.768965829385,55
2014-04-21,3279.502694021324,55
2014-04-22,3293.4755869891455,55
2014-04-23,3312.9132019599256,55
2014-04-24,3331.67896874889,55
2014-04-25,3389.3774350921867,55
2014-04-28,3475.0681066243055,55
2014-04-29,3543.4867022169074,55
2014-04-30,3598.9954560061187,55
2014-05-01,3721.613039108291,55
2014-05-02,3809.296251654072,55
2014-05-05,3922.2900606214234,55
2014-05-06,4098.608341049832,55
2014-05-07,4234.112726736963,55
2014-05-08,4397.392172969653,55
2014-05-09,4550.050576049883,55
2014-05-12,4668.501580218126,55
2014-05-13,4772.882851277154,55
2014-05-14,4833.945999861455,55
2014-05-15,4894.294549049015,55
2014-05-16,4995.486416731676,63
2014-05-19,5046.603217061201,59
2014-05-20,5038.283657220655,59
2014-05-21,5007.784789364301,59
2014-05-22,4955.1811000548205,63
2014-05-23,4873.317173742725,63
2014-05-26,4793.627379228705,63
2014-05-27,4712.018469831492,63
2014-05-28,4639.497276655757,53
2014-05-29,4565.480341548383,53
2014-05-30,4475.859460034909,53
2014-06-02,4457.887711573286,53
2014-06-03,4445.814813432862,53
2014-06-04,4434.043833598866,37
2014-06-05,4424.815842041024,37
2014-06-06,4458.71726871302,53
2014-06-09,4519.608750315886,37
2014-06-10,4650.78875813608,37
2014-06-11,4752.6902029140765,37
2014-06-12,4811.02924403507,37
2014-06-13,4815.425024211537,37
2014-06-16,4818.022352661727,37
2014-06-17,4823.790820548615,29
2014-06-18,4819.803392390128,29
2014-06-19,4829.615578755364,29
2014-06-20,4824.986143560504,29
2014-06-23,4808.9392201975525,37
2014-06-24,4827.337924990485,55
2014-06-25,4818.260788626198,31
2014-06-26,4806.35970085056,31
2014-06-27,4751.0750350853,31
2014-06-30,4620.208417079316,31
2014-07-01,4519.66792495697,31
2014-07-02,4459.911770475706,29
