,results,K
2016-05-12,1646.5210252801194,29
2016-05-13,1714.875269078994,41
2016-05-16,1730.3279098379187,41
2016-05-17,1777.5388547468115,41
2016-05-18,1844.7599228109357,41
2016-05-19,1905.5363178744665,41
2016-05-20,1962.4178796531733,41
2016-05-23,2031.9196076179892,41
2016-05-24,2071.943199394268,43
2016-05-25,2122.7199144456144,43
2016-05-26,2163.3685152716143,45
2016-05-27,2203.6036949972586,45
2016-05-30,2258.7130977048605,41
2016-05-31,2307.738609875408,43
2016-06-01,2364.393351387512,45
2016-06-02,2435.1622751712057,45
2016-06-03,2498.1052979976994,41
2016-06-06,2579.091492410685,29
2016-06-07,2659.282994920048,29
2016-06-08,2727.290136123638,29
2016-06-09,2778.3978573429195,29
2016-06-10,2792.871839533724,29
2016-06-13,2819.2450096465172,29
2016-06-14,2873.2397387610845,29
2016-06-15,2877.5079449388477,29
2016-06-16,2857.903242570239,13
2016-06-17,2759.363031764962,13
2016-06-20,2646.5379638423756,1
2016-06-21,2567.8837598157106,13
2016-06-22,2487.045760080567,13
2016-06-23,2517.556834880124,13
2016-06-24,2447.791855068338,13
2016-06-27,2412.1230340859947,13
2016-06-28,2416.4790167448336,13
2016-06-29,2338.361164868435,13
2016-06-30,2296.9586727756273,13
2016-07-01,2197.3086819078335,13
2016-07-04,2125.4233788421216,13
2016-07-05,2009.613606406929,13
2016-07-06,1898.826357212824,13
2016-07-07,1777.9872102270167,13
2016-07-08,1703.9633135220183,13
2016-07-11,1623.1970370747292,13
2016-07-12,1538.5192134819208,13
2016-07-13,1491.165248035211,13
2016-07-14,1450.822131540022,13
2016-07-15,1376.349418981479,13
2016-07-18,1302.1015050710855,13
2016-07-19,1256.1092203412043,13
2016-07-20,1189.9809211925171,13
2016-07-21,1176.935350632766,13
2016-07-22,1170.1510917256633,13
2016-07-25,1169.4004155978696,13
2016-07-26,1169.472898893591,13
2016-07-27,1183.6626410640577,13
2016-07-28,1206.2944373067423,13
2016-07-29,1224.7828737873276,13
2016-08-01,1253.6534340827827,13
2016-08-02,1234.6573983190688,13
2016-08-03,1253.2048605049176,13
2016-08-04,1237.1273323703383,13
2016-08-05,1280.936983041874,13
2016-08-08,1300.2582421904915,13
2016-08-09,1331.1959599233116,13
2016-08-10,1338.6715162210705,13
2016-08-11,1387.8457839002308,13
2016-08-12,1396.8773093553798,13
2016-08-15,1408.9680093694153,13
2016-08-16,1376.2398891970995,13
2016-08-17,1389.2158977019192,13
2016-08-18,1430.8971741452556,13
2016-08-19,1462.1305973771307,13
2016-08-22,1514.174837839779,13
2016-08-23,1550.6174708234892,13
2016-08-24,1568.7420885284737,13
2016-08-25,1603.2734300058435,13
2016-08-26,1594.7556693307001,13
2016-08-29,1634.556945745314,13
2016-08-30,1647.2977804801717,13
2016-08-31,1649.235213878434,13
2016-09-01,1620.9971311578847,13
2016-09-02,1575.8191707181888,13
2016-09-05,1506.426236092098,13
2016-09-06,1454.6843850731696,13
2016-09-07,1422.2096277246117,13
2016-09-08,1399.414855505794,23
2016-09-09,1392.6709585822293,23
2016-09-12,1368.2491682974407,63
2016-09-13,1358.2183578276777,63
2016-09-14,1345.1989475266303,67
2016-09-15,1337.5570358609589,67
2016-09-16,1310.1935562699973,67
2016-09-19,1293.4745038939539,67
2016-09-20,1286.2041670697133,67
2016-09-21,1288.1498982577098,67
2016-09-22,1308.7953533283571,67
2016-09-23,1319.1281803002566,67
2016-09-26,1332.1882577100948,67
2016-09-27,1342.4680310131823,67
2016-09-28,1336.956221171726,45
2016-09-29,1334.7411564430224,45
2016-09-30,1327.1979799819119,45
2016-10-03,1321.789694115526,45
2016-10-04,1324.9951487373949,43
2016-10-05,1330.3095339293834,37
2016-10-06,1327.7366348235462,43
2016-10-07,1323.5244295535058,43
2016-10-10,1325.3658743292483,43
2016-10-11,1324.129682055508,43
2016-10-12,1325.2377173358236,43
2016-10-13,1326.0319917977426,47
2016-10-14,1329.10244562904,47
2016-10-17,1334.5303667971157,51
2016-10-18,1338.5254486957285,51
2016-10-19,1345.3395268075758,67
2016-10-20,1353.0523566416198,67
2016-10-21,1359.7105757756858,67
2016-10-24,1368.0547489045468,67
2016-10-25,1378.1236675105713,67
2016-10-26,1395.3964691662077,67
2016-10-27,1415.7927983428547,67
2016-10-28,1444.1544725775038,67
2016-10-31,1473.0228257814192,67
2016-11-01,1521.354591506922,67
2016-11-02,1562.3759582565663,67
2016-11-03,1591.0798029728867,67
2016-11-04,1622.2184596147122,67
2016-11-07,1645.411516677502,67
2016-11-08,1662.1903601876638,53
2016-11-09,1669.0275861937878,53
2016-11-10,1689.8663456207735,53
2016-11-11,1713.8377346877894,53
2016-11-14,1756.6214899779368,53
2016-11-15,1794.9189594987333,53
2016-11-16,1828.241119247909,53
2016-11-17,1850.3058750979487,53
2016-11-18,1898.2289582084024,53
2016-11-21,1921.3825583987013,53
2016-11-22,1943.8130592678663,53
2016-11-23,1951.3602044472761,53
2016-11-24,1971.4855671214848,53
2016-11-25,2010.611253813405,53
2016-11-28,2037.0491982615204,53
2016-11-29,2051.2169081278867,53
2016-11-30,2060.847855317864,53
2016-12-01,2071.33433219274,53
2016-12-02,2053.096478246784,53
